bangla_speech_word,bangla_speech_ipa,barishal_word,barishal_ipa,sylhet_word,sylhet_ipa,mymensingh_word,mymensingh_ipa,noakhali_word,noakhali_ipa,chittagong_word,chittagong_ipa,english_translation,PIE_root,PIE_gloss
ভাষা,b̤aʂa,ভাষা,bʱɐʃɐ,ভাষা,bʱɐʃɐ,ভাষা,bʱɐʃɐ,কতা,kɔt̪ɐ,বাসা,bɐʃɐ,Language,,
ভাষায়,b̤aʂae̯ɔ,ভাষায়,bʱɐʃɐe̯,ভাষায়,bʱɐʃɐe̯,ভাষায়,bʱɐʃɐe̯,ভাষায়,bʱɐʃɐe̯,বাসাত,bɐʃɐt̪,Language,,
ভিড়,b̤iɽɔ,ভিড়,bʱɪɽ,ভিড়,bʱɪɽ,ভিড়,bʱɪɽ,কইচ্ছে,ko͡ɪ̯ccʰe,জমাইয়ে,zɔmɐ͡ɪ̯ʲe,Crowd,,
ভিডিও,b̤idio,ভিডিউ,bʱɪdɪ͡u̯,ভিডিও,bʱɪdɪ͡o̯,ভিডিও,bʱɪdɪ͡o̯,ভিডিও,bʱɪdɪ͡o̯,ভিডিও,bɐnɐ͡ɪ̯bɐɾ,Video,,
ভিতরটা,b̤it̪ɔrɔta,ভিতরে,bʱɪt̪ɔɾe,বাড়ির,bɐɽɪɾ,ভিতরডা,bʱɪt̪ɔɾdɐ,বাড়ির,bɐɽɪɾ,অ,ɔ,Inside,,
ভুল,b̤ul̪,ভুল,bʱul,ভুল,bʱul,ভুল,bʱul,ভুল,bʱul,ভুল,bʱul,Wrong,,
ভুল,b̤ul̪ɔ,ভুল,bʱul,ভুল,bʱul,ভুল,bʱul,ভুল,bʱul,বুল,bul,Wrong,,
ভুলতে,b̤ul̪t̪e,ভুলতে,bʱult̪e,ভুলতাম,bʱult̪ɐm,ভুলতে,bʱult̪e,দিন,d̪ɪn,অত,ɔt̪o,For forgotten,,
ভুলব,b̤ul̪ɔbɔ,ভুলমু,bʱulmu,নায়,nɐe̯,ভুলতাম,bʱult̪ɐm,ভুইলতাম,bʱu͡ɪ̯lt̪ɐm,অত্তে,ɔt̪t̪e,Mischievous,,
ভুলবো,b̤ul̪bo,ভুল্মু,bʱulmu,ওউ,o͡u̯,ভুলতাম,bʱult̪ɐm,ভ্যুইলতাম,vɛ͡ɪ̯lt̪ɐm,তোঁয়ারে,t̪õʷɐɾe,Misinterpreted,,
ভুলে,b̤ul̪e,ভুইল্লা,bʱu͡ɪ̯llɐ,না,nɐ,ভুইল্লা,bʱu͡ɪ̯llɐ,ভুলি,bʱulɪ,বুলে,bule,Forgotten,,
ভুলেও,b̤ul̪eo,ভুলেও,bʱule͡o̯,আর,ɐɾ,ভুলেও,bʱule͡o̯,ভুলেও,bʱule͡o̯,নো,no,Forgotten,,
ভেঙে,b̤eŋe,ভাইঙ্গা,bʱɐ͡ɪ̯ŋgɐ,ওগু,ogu,ভাইংগা,bʱɐ͡ɪ̯ŋgɐ,ভাঙি,bʱɐŋɪ,ভাঙিয়েরে,vɐŋɪʲeɾe,Break,,
ভেঙেছি,b̤eŋet͡ɕʰi,ভাঙছি,bʱɐŋcʰɪ,ভাঙছে৷,bʱɐŋcʰe,ভাংসি,bʱɐŋʃɪ,ভাইঙছে,bʱɐ͡ɪ̯ŋcʰe,ভাইঙেনা?,vɐ͡ɪ̯ŋenɐ?,Broke,,
ভেতরে,b̤et̪re,ভিতরে,bʱɪt̪ɔɾe,ভিতরে,bʱɪt̪ɔɾe,ভেতরে,bʱet̪ɔɾe,ভিতরে,bʱɪt̪ɔɾe,বিতরত,bɪt̪ɔɾɔt̪,Inside,,
ভেবে,b̤ebe,ভাইব্বা,bʱɐ͡ɪ̯bbɐ,ভেবে,bʱebe,ভাইব্বা,bʱɐ͡ɪ̯bbɐ,কথা,kɔt̪ʰɐ,ভাবি,vɐbɪ,Thoughtful,,
ভেবেই,b̤ebei,বুইজঝাই,bu͡ɪ̯ɟɟʱɐ͡ɪ̯,ভাবিয়াউ,bʱɐbɪʲɐ͡u̯,ভাইব্বাই,bʱɐ͡ɪ̯bbɐ͡ɪ̯,ভাবি,bʱɐbɪ,ফোতে,pʰot̪e,Thoughtfully,,
ভেবেছিলেন,b̤ebet͡ɕʰil̪en̪ɔ,ভাবছেলে,bɔɽo,ভাবছিলা,bʱɐbcʰɪlɐ,ভাবসিলেন,bʱɐbsɪlen,ভাবছেন,bʱɐbcʰen,বাইবিল,bɐ͡ɪ̯bɪl,Thought,,
মঙ্গল,mɔŋɡɔl̪ɔ,হইলে,ho͡ɪ̯le,অইলে,ɛ͡ɪ̯le,হইলে,ho͡ɪ̯le,অইলে,ɛ͡ɪ̯le,ডরমানুষ,ɛ͡ɪ̯le,Goodness,,
মজা,mɔd͡ʑa,মজা,mɔɟɐ,মজা,mɔɟɐ,মজা,mɔɟɐ,মজা,mɔɟɐ,মজা,mɔzɐ,Fun,,
মজার,mɔd͡ʑar,মজা,mɔɟɐ,রান্দা,ɾɐnd̪ɐ,মজার,mɔɟɐɾ,স্বাদ,ʃɐd̪,মযা,mɔzɐ,Dungeon,,
মজার,mɔd͡ʑarɔ,মজার,mɔɟɐɾ,মজার,mɔɟɐɾ,মজার,mɔɟɐɾ,মজার,mɔɟɐɾ,মযার,mɔɟɐɾ,Dungeon,,
মত,mɔt̪ɔ,নাহান,nɐhɐn,মত,mɔt̪,মত,mɔt̪,মতো,mɔt̪o,ডইল্লে,dɪlle,Opinion,,
মতন,mɔt̪ɔn̪ɔ,নাহান,nɐhɐn,মতো,mɔt̪o,মতন,mɔt̪on,মতন,mɔt̪on,ডইল্লে,dɪlle,Like,,
মতো,mɔt̪o,মোর,moɾ,নিজরার,nɪzɔɾɐɾ,মতো,mɔt̪o,এ,e,নিজরার,nɪzɔɾɐɾ,Like,,
মতোই,mɔt̪oi,নাহানই,nɐhɐnɪ,মতোউ,mɔt̪o͡u̯,মতোই,mot̪o͡ɪ̯,মতোনই,mɔt̪onɪ,ডইল্লে,dɪlle,Like,,
মদ,mɔd̪ɔ,মদ,mɔd̪,খায়,kʰɐe̯,মদ,mɔd̪,মদ,mɔd̪,মদ,mɔd̪,Alcohol,,
মদ্ধে,mɔd̪d̪̤e,মইধ্যে,mo͡ɪ̯d̪d̪ʱe,মাঝে,mɐɟʱe,মদ্ধে,mɔd̪d̪ʱe,মইধ্যে,mo͡ɪ̯d̪d̪ʱe,মাযে,mɐze,In the meantime,,
মধ্যেবিও,mɔd̪̤d͡zebio,মইধ্যাবিত্ত,mo͡ɪ̯d̪d̪ʱɐbɪt̪t̪o,মধ্যবিত্ত,mod̪d̪ʱobɪt̪t̪o,মধ্যবিত্ত,mod̪d̪ʱobɪt̪t̪o,মধ্যেবিও,mod̪d̪ʱebɪ͡o̯,মদ্যবিত্ত,mod̪d̪obɪt̪t̪o,Between,,
মন,mɔn̪ɔ,মন,mon,মন,mon,মন,mon,মন,mon,মন,mon,Mind,,
মনটা,mɔn̪ɔta,মনডা,mondɐ,মনটা,montɐ,মনটা,montɐ,মনগা,mongɐ,সরল,ʃɔɾol,Mind,,
মনসিক,mɔn̪ɔs̪ikɔ,মনের,moneɾ,মানসিকভাবে,mɐnoʃɪkbʱɐbe,মনসিক,kʰub,মানষিকভাবে,mɐnoʃɪkbʱɐbe,মানুসিক,mɐnuʃɪk,Psychic,,
মনে,mɔn̪e,মনে,mone,বিতর,bɪt̪oɾ,লাগে,lɐge,মনে,mone,মনত,monot̪o,Fondly,,
মনেও,mɔn̪eo,মনেও,mone͡o̯,মনউ,mono͡u̯,মনেও,mone͡o̯,মনে,mone,মনত,monot̪o,Fondly,,
মনের,mɔn̪erɔ,মনের,moneɾ,ভিতরর,bʱɪt̪ɔɾɔɾ,মনের,moneɾ,মনের,moneɾ,ইবার,ɪbɐɾ,Mind,,
মনোভাব,mɔn̪ob̤abɔ,মন,mon,মনোভাব,monobʱɐb,মনোভাব,monobʱɐb,মনোভাব,monovɐb,মনভাব,monovɐb,Attitude,,
মনোযোগ,mɔn̪od͡zoɡɔ,মন,mon,দরিয়া,d̪oɾɪʲɐ,মনোযোগ,monoɟog,মনোযোগ,monoɟog,মনজগ,monoɟɔg,Focus,,
মনোরম,mɔn̪orɔmɔ,সুন্দর,ʃund̪ɔɾ,পাড়,pɐɽ,মনোরম,monoɾɔm,হাসে,hɐʃe,ফারর,fɐɾoɾ,Pleasant,,
মশার,mɔɕarɔ,মাশার,mɐʃɐɾ,মশার,mɔʃɐɾ,নামে,nɐme,মশার,mɔʃɐɾ,বেজ্ঞিন,beggɪn,Mosquito,,
মহিলা,mɔhil̪a,মাতারি,mɐt̪ɐɾɪ,বেডি,bedɪ,বেডি,bedɪ,ওগগা,oggɐ,মহিলা,mohɪlɐ,Woman,,
মহিলাকে,mɔhil̪ake,মাতারিরে,mɐt̪ɐɾɪɾe,বিয়াইত্তা,bɪʲɐ͡ɪ̯t̪t̪ɐ,বেডিরে,bedɪɾe,মহিলারে,mohɪlɐɾe,বিয়াইত্তা,bɪʲɐ͡ɪ̯t̪t̪ɐ,Woman,,
মহিলাটির,mɔhil̪atirɔ,মাতারির,mɐt̪ɐɾɪɾ,বেডিনতর,bedɪnt̪ɔɾ,বেডিডার,bedɪdɐɾ,ওইলে,o͡ɪ̯le,গেইলে,ge͡ɪ̯le,Woman,,
মহিলার,mɔhil̪arɔ,বেডির,bedɪɾ,বেটির,betɪɾ,মহিলার,bɔʲoʃ,মইলার,mo͡ɪ̯lɐɾ,মহিলা,mohɪlɐ,Woman,,
মাংস,maŋs̪ɔ,গোস্ত,gost̪o,মাংস,mɐŋʃo,মাংস,mɐŋʃo,মাংস,mɐŋʃo,মাংস,mɐŋʃo,Meat,,
মাও,mao,মায়ও,mɐʲo,আম্মাও,ɐmmɐ͡o̯,আম্মাও,ɐmmɐ͡o̯,মাও,mɐ͡o̯,মাও,mɐ͡o̯,Mao,,
মাঝখানে,mad͡ʑ̤kʰan̪e,মইধ্যে,mo͡ɪ̯d̪d̪ʱe,মাঝে,mɐɟʱe,মাঝখানে,mɐɟʱkʰɐne,মাইঝখানে,mɐ͡ɪ̯zʱxɐne,মাঝদ্দি,mɐzʱd̪d̪ɪ,In the middle,,
মাঝে,mad͡ʑ̤e,মইধ্যে,mo͡ɪ̯d̪d̪ʱe,মাঝে,mɐɟʱe,মাঝখানে,mɐɟʱkʰɐne,মাঝে,mɐɟʱe,দুরার,d̪uɾɐɾ,Between,,
মাঝেমধ্যে,mad͡ʑ̤emɔd̪̤d͡ze,মাঝেমইধ্যে,mɐzʱemɪd̪d̪ʱe,মাঝে,mɐɟʱe,মাঝেমধ্যে,mɐɟʱemod̪d̪ʱe,মাজে,mɐze,মাযেমদ্যে,mɐzemod̪d̪e,Sometimes,,
মাটিতেই,matit̪ei,মাডিতেই,mɐdɪt̪e͡ɪ̯,মাটিতেই,mɐtɪt̪e͡ɪ̯,মাডিতেই,mɐdɪt̪e͡ɪ̯,মাডিতে,mɐdɪt̪e,চাষ,cɐʃ,On the ground,,
মাঠ,matʰɔ,মাঠ,mɐtʰ,মাঠ,mɐtʰ,মাঠ,mɐtʰ,মাঠ,mɐtʰ,হাইবার,hɐ͡ɪ̯bɐɾ,Field,,
মাঠটা,matʰta,মাঠটা,mɐtʰtɐ,মাঠ,mɐtʰ,মাঠটা,mɐtʰtɐ,মাঠকান,mɐtʰkɐn,মাঠ,mɐtʰ,Field,,
মাঠে,matʰe,মাডে,mɐde,মাঠো,mɐtʰo,মাঠে,mɐtʰe,মাঠে,mɐtʰe,খেলিবার,xelɪbɐɾ,In the field,,
মাত্র,mat̪rɔ,ক্যাবল,kɛbɔl,মাত্র,mɐt̪ɾo,মাত্র,mɐt̪ɾo,মাত্র,mɐt̪ɾo,মাত্র,mɐt̪ɾo,Only,,
মাথায়,mat̪ʰae̯ɔ,মাথায়,mɐt̪ʰɐe̯,মনো,mono,মাথায়,mɐt̪ʰɐe̯,মাথায়,mɐt̪ʰɐe̯,মাথাত,mɐt̪ʰɐt̪,On the head,,
মাধ্যম,mad̪̤d͡zɔmɔ,মাইধ্যম,mɐ͡ɪ̯d̪d̪ʱom,যোগাযোগ,ɟogɐɟog,মাধ্যম,mɐd̪d̪ʱom,মাধ্যম,mɐd̪d̪ʱom,মাধ্যম,mɐd̪d̪ʱom,Medium,,
মান,man̪ɔ,মান,mɐn,সম্মানোর,ʃɔmmɐnoɾ,মান,mɐn,মান,mɐn,মান,mɐn,Values,,
মানতে,man̪t̪e,মানতে,mɐnt̪e,মানতে,mɐnt̪e,মানতে,mɐnt̪e,আই,ɐ͡ɪ̯,মানিন্নোফারির,mɐnɪnnofɐɾɪɾ,Adherently,,
মানলাম,man̪l̪amɔ,মানছি,mɐncʰɪ,মানলাম,mɐnlɐm,মানলাম,mɐnlɐm,মাইনলাম,mɐ͡ɪ̯nlɐm,নো,mɐnɪle,Compliant,,
মানলে,man̪l̪e,মানলে,mɐnle,মানলে,mɐnle,মানলে,mɐnle,মাইনলে,mɐ͡ɪ̯nle,মানিকে,mɐnɪke,In the meantime,,
মানসিক,man̪s̪ikɔ,মানসিক,mɐnoʃɪk,মানসিক,mɐnoʃɪk,মানসিক,mɐnoʃɪk,মানষিকভাবে,mɐnoʃɪkbʱɐbe,মানসিক,mɐnoʃɪk,Mental,,
মানাবে,man̪abe,মানাইবে,mɐnɐ͡ɪ̯be,বালা,bɐlɐ,মানাইব,mɐnɐ͡ɪ̯bo,মানাইবো,mɐnɐ͡ɪ̯bo,মানাবোব,mɐnɐbob,In awe,,
মানায়,man̪ae̯,মানায়,mɐnɐe̯,মানায়,mɐnɐe̯,মানায়,mɐnɐe̯,মানায়,mɐnɐe̯,মানায়,mɐnɐe̯,Adherent,,
মানিয়ে,man̪ie̯e,মানাইয়া,mɐnɐ͡ɪ̯ʲɐ,মানিয়া,mɐnɪʲɐ,মানায়া,mɐnɐʲɐ,মানাই,mɐnɐ͡ɪ̯,চলন,cɔlon,Adapt,,
মানিয়েছে,man̪ie̯et͡ɕʰe,মানাইছে?,mɐnɐ͡ɪ̯cʰe?,লাগের,lɐgeɾ,মানাইসে,mɐnɐ͡ɪ̯ʃe,মানাইছে?,mɐnɐ͡ɪ̯cʰe?,কেন,keno,Adapted,,
মানুষ,man̪uʂ,মানু,mɐnu,মানুষ,mɐnuʃ,মানুষ,mɐnuʃ,মানুষ,mɐnuʃ,মানুষ,mɐnuʃ,Man,,
মানুষ,man̪uʂɔ,মানু,mɐnu,মানুষ,mɐnuʃ,মানুষ,mɐnuʃ,মানুষ,mɐnuʃ,মানুষ,mɐnuʃ,Man,,
মানুষই,man̪uʂi,মানু,mɐnu,মানুষই,mɐnuʃɪ,মানুষই,mɐnuʃɪ,মানুষই,mɐnuʃɪ,মানুষ,mɐnuʃ,Man,,
মানুষকে,man̪uʂke,মানেরে,mɐneɾe,এউ,e͡u̯,মানুষরে,mɐnuʃɾe,মৃত্যু,mɾɪt̪t̪u,ইন্তেকাল,ɪnt̪ekɐl,Man,,
মানুষগুলো,man̪uʂɡul̪o,মানেরা,mɐneɾɐ,মানুষ,mɐnuʃ,মানুষগুলা,mɐnuʃgulɐ,মানুষগুন,mɐnuʃgun,তারা,t̪ɐɾɐ,Man,,
মানুষগুলোকে,man̪uʂɡul̪oke,মানুগুলা,mɐnugulɐ,লাগার,lɐgɐɾ,মানুষগুলোরে,mɐnuʃguloɾe,মানুষগুন,mɐnuʃgun,মানুষওন,mɐnuʃon,Man,,
মানুষটা,man̪uʂta,মানুডা,mɐnudɐ,মানুষগুতা,mɐnuʃgut̪ɐ,মানুষটা,mɐnuʃtɐ,মানুষ,mɐnuʃ,দে,d̪e,Man,,
মানুষটাই,man̪uʂtai,মানুডা,mɐnudɐ,মানুষটাউ,mɐnuʃtɐ͡u̯,মানুষটাই,mɐnuʃtɐ͡ɪ̯,মানুষকানই,mɐnuʃkɐnɪ,মানুষ্কান,mɐnuʃkɐn,Man,,
মানুষটার,man̪uʂtarɔ,মানের,mɐneɾ,মানুষটার,mɐnuʃtɐɾ,মানুষটার,mɐnuʃtɐɾ,মানুষগার,mɐnuʃgɐɾ,মানুষ,mɐnuʃ,Man,,
মানুষটি,man̪uʂti,মানুডা,mɐnudɐ,ওর,oɾ,মানুষটা,mɐnuʃtɐ,মানুষটি,mɐnuʃtɪ,হোন্না?,honnɐ?,Man,,
মানুষটিকে,man̪uʂtike,মানুডারে,bʱɐlobɐʃben,মানুষটাকে,mɐnuʃtɐke,মানুষটারে,mɐnuʃtɐɾe,মানুষগারে,mɐnuʃgɐɾe,মানুষোরে,mɐnuʃoɾe,Man,,
মানুষদের,man̪uʂd̪erɔ,মানুগো,mɐnugo,মানুষদের,mɐnuʃd̪eɾ,মানুষরার,mɐnuʃɾɐɾ,মানুষগোর,mɐnuʃgoɾ,মানুষর,mɐnuʃɔɾ,People,,
মানুষরা,man̪uʂra,মানে,mɐne,মানুষরা,mɐnuʃɾɐ,মানুষরা,mɐnuʃɾɐ,মানুষেরা,mɐtɪɾ,মানুষ,mɐnuʃ,People,,
মানুষের,man̪uʂerɔ,মানুর,mɐnuɾ,মানুষের,mɐnuʃeɾ,মানুষের,mɐnuʃeɾ,মানুষের,mɐnuʃeɾ,মানুষর,mɐnuʃɔɾ,Man,,
মানুষেরা,man̪uʂera,মানুরা,mɐnuɾɐ,মানুষেরা,mɐnuʃeɾɐ,মানুষরা,mɐnuʃɾɐ,মাইনসেরা,mɐ͡ɪ̯nʃeɾɐ,মানুষরা,mɐnuʃɾɐ,Man,,
মানুুষ,man̪uuʂɔ,মানু,mɐnu,মানুষ,mɐnuʃ,মানুুষ,mɐnuʃ,মানষ,mɐnoʃ,মানুষ,mɐnuʃ,Man,,
মানে,man̪e,মানে,mɐne,পাওয়া,pɐ͡o̯ʷɐ,মানে,mɐne,বলতে,bolt̪e,মানে,mɐne,Mean,,
মানের,man̪erɔ,মানের,mɐneɾ,বাক্কা,bɐkkɐ,মানের,mɐneɾ,মানের,mɐneɾ,উচ্চমানর,uccomɐnoɾ,Quality,,
মাপজোখ,mapd͡ʑokʰɔ,মাপামাপি,mɐpɐmɐpɪ,মাপাজোখ,mɐpɐɟokʰ,মাপজোখ,mɐpɟokʰ,মাপজোখ,mɐpɟokʰ,গরের,gɔɾeɾ,Fitting,,
মাফ,maɸɔ,মাফ,mɐpʰ,মাফ,mɐpʰ,মাফ,mɐpʰ,মাফ,mɐpʰ,মাফ,mɐpʰ,Forgiveness,,
মামলা,maml̪a,মামলা,mɐmlɐ,মামলা,mɐmlɐ,মামলা,mɐmlɐ,মামলা,mɐmlɐ,মামলা,mɐmlɐ,Case,,
মামা,mama,মামা,mɐmɐ,মামা,mɐmɐ,মামা,mɐmɐ,মামা,mɐmɐ,মো,mo,Uncle,,
মামাতো,mamat̪o,মামাতো,mɐmɐt̪o,মামাত্তো,mɐmɐt̪t̪o,মামাতো,mɐmɐt̪o,মামতো,mɐmt̪o,মতো,mɔt̪o,Cousin,,
মামারা,mamara,মামারা,mɐmɐɾɐ,ওর,oɾ,মামারা,mɐmɐɾɐ,মামুরা,mɐmuɾɐ,গুতা,gut̪ɐ,Mama,,
মায়ায়,mae̯ae̯ɔ,মায়ায়,mɐʲɐe̯,মায়াত,mɐʲɐt̪,মায়ায়,mɐʲɐe̯,মায়ায়,mɐʲɐe̯,মায়ায়,mɐʲɐe̯,Illusory,,
মার,marɔ,মায়ের,mɐʲeɾ,মার,mɐɾ,তার,t̪ɐɾ,আদর,ɐd̪oɾ,মার,mɐɾ,Beating,,
মারত,marɔt̪ɔ,মারতে,mɐɾt̪e,পিটাইতো,pɪtɐ͡ɪ̯t̪o,মারত,mɐɾt̪o,মাইরতো,mɐ͡ɪ̯ɾot̪o,মারিতো,mɐɾɪt̪o,Beating,,
মারতে,mart̪e,পিডাইতে,pɪdɐ͡ɪ̯t̪e,মারতে,mɐɾt̪e,মারতে,mɐɾt̪e,মাইরতে,mɐ͡ɪ̯ɾt̪e,মাইত্তে,mɐ͡ɪ̯t̪t̪e,Beating,,
মারবে,marbe,মারবে,mɐɾbe,আর,ɐɾ,মারব,mɐɾbo,মারবে,mɐɾbe,মারিব,mɐɾɪb,Beating,,
মারা,mara,মইরা,mo͡ɪ̯ɾɐ,মারা,mɐɾɐ,মইরা,mo͡ɪ̯ɾɐ,মরি,moɾɪ,মরি,moɾɪ,Kill,,
মারার,mararɔ,মারার,mɐɾɐɾ,মারার,mɐɾɐɾ,মারার,mɐɾɐɾ,মারার,mɐɾɐɾ,মারিবার,mɐɾɪbɐɾ,Beating,,
মারি,mari,মারি,mɐɾɪ,মারি,mɐɾɪ,মারি,mɐɾɪ,মারি,mɐɾɪ,মারি,mɐɾɪ,Mari,,
মার্বেল,marbel̪ɔ,মার্বেল,mɐɾbel,মার্বেল,mɐɾbel,মার্বেল,mɐɾbel,মার্বোল,mɐɾbol,মার্বেল,mɐɾbel,Marble,,
মালিশ,mal̪iɕɔ,মালিশ,mɐlɪʃ,মালিশ,mɐlɪʃ,মালিশ,mɐlɪʃ,লাগায়,lɐgɐe̯,দে,d̪e,Massage,,
মাস,mas̪,মাস,mɐʃ,মাস,mɐʃ,মাস,mɐʃ,মাস,mɐʃ,মাস,mɐʃ,Month,,
মাস,mas̪ɔ,মাস,mɐʃ,মাস,mɐʃ,মাস,mɐʃ,মাস,mɐʃ,সাত,ʃɐt̪,Month,,
মাসে,mas̪e,মাসে,mɐʃe,মাসো,mɐʃo,মাসে,mɐʃe,মাসে,mɐʃe,মাস,mɐʃ,Me,,
মাসের,mas̪erɔ,মাসের,mɐʃeɾ,মাসর,mɐʃoɾ,মাসের,mɐʃeɾ,মাসের,mɐʃeɾ,মাসর,mɐʃoɾ,Month,,
মাস্টার্স,mas̪tars̪ɔ,মাশটার্স,mɐʃtɐɾs,মাস্টার্স,mɐstɐɾs,মাস্টার্স,mɐstɐɾs,মাসটার,mɐʃtɐɾ,অত,ɔt̪o,Masters,,
মােমবাতি,maembat̪i,মোম,mom,ঘরও,gʱɔɾo,মােমবাত্তি,mɐembɐt̪t̪ɪ,মোমবাতি,mombɐt̪ɪ,গর,gɔɾ,Membrane,,
মায়া,mae̯a,পিরথিবির,pɪɾot̪ʰɪbɪɾ,মায়া,mɐʲɐ,মায়া,mɐʲɐ,মায়া,mɐʲɐ,হাডাই,hɐdɐ͡ɪ̯,Illusion,,
মায়ায়,mae̯ae̯ɔ,মায়ায়,mɐʲɐe̯,ওর,oɾ,মায়ায়,mɐʲɐe̯,মায়ায়,mɐʲɐe̯,মায়াত,mɐʲɐt̪,Illusory,,
মিছিল,mit͡ɕʰil̪ɔ,বিজয়,bɪɟɔe̯,ওর,oɾ,মিছিল,mɪcʰɪlo,মিছিল,mɪcʰɪlo,শুরু,ʃuɾu,Procession,,
মিথ্যে,mit̪ʰd͡ze,মিছা,mɪcʰɐ,মিছা,mɪcʰɐ,মিথ্যা,mɪt̪t̪ʰɐ,মিছা,mɪcʰɐ,সারাক্ষন,ʃɐɾɐkxɔn,Liar,,
মিনু,min̪u,মিনু,mɪnu,নাম,nɐm,মিনু,mɪnu,মিনু,mɪnu,মিনু,mɪnu,Minu,,
মিরপুরে,mirpure,মিরপুরে,mɪɾpuɾe,মিরপুর-ও,mɪɾpuɾ-o,মিরপুরে,mɪɾpuɾe,মিরফুরে,mɪɾpʰuɾe,মিরফুর,mɪɾfuɾ,In Mirpur,,
মিল,mil̪ɔ,মিল,mɪl,মিল,mɪl,মিল,mɪl,মিল,mɪl,মিল,mɪl,Union,,
মিলিয়ে,mil̪ie̯e,মিলাইয়া,mɪlɐ͡ɪ̯ʲɐ,মিলাইয়া,mɪlɐ͡ɪ̯ʲɐ,মিলায়া,mɪlɐʲɐ,মিলাই,mɪlɐ͡ɪ̯,মিলিয়েরে,mɪlɪʲeɾe,By,,
মিলে,mil̪e,মিললা,mɪllɐ,মিলিয়া,mɪlɪʲɐ,মিল্লা,mɪllɐ,মিলি,mɪlɪ,দুইজনে,d̪u͡ɪ̯zɔne,Unitedly,,
মিশতাম,miɕt̪am,মেশতাম,meʃt̪ɐm,মিসতাম,mɪst̪ɐm,মিশতাম,mɪʃt̪ɐm,মিশতাম,mɪʃt̪ɐm,লই,lɔ͡ɪ̯,Me,,
মিষ্টি,miʂti,মিষ্টি,mɪʃtɪ,মিষ্টি,mɪʃtɪ,মিষ্টি,cɐ̃nd̪eɾ,মিষ্টি,mɪʃtɪ,মিষ্টি,mɪʃtɪ,Sweet,,
মুকুল,mukul̪ɔ,বোল,bol,মুকুল,mukul,মুকুল,mukul,মুকুল,mukul,আমগাছর,ɐmgɐcʰoɾ,Mulberry,,
মুকুলে,mukul̪e,বোলে,bole,মুকুল,mukul,মুকুলে,mukule,মুকুলে,mukule,বয়স,bɔʲoʃ,Mulberry,,
মুক্তি,mukt̪i,পামু,pɐmu,মুক্তি,mukt̪ɪ,মুক্তি,mukt̪ɪ,তুন,t̪un,মুক্তি,mukt̪ɪ,Release,,
মুক্তিযুদ্ধের,mukt̪id͡zud̪d̪̤erɔ,মুক্তিযুদ্ধের,mukt̪ɪɟud̪d̪ʱeɾ,মুক্তিযুদ্ধর,mukt̪ɪɟud̪d̪ʱɔɾ,মুক্তিযুদ্ধা,mukt̪ɪɟud̪d̪ʱɐ,মুক্তিযুদ্ধের,mukt̪ɪɟud̪d̪ʱeɾ,মুক্তিযুদ্ধর,mukt̪ɪzud̪d̪ʱɔɾ,War of Liberation,,
মুক্তিযোদ্ধা,mukt̪id͡zod̪d̪̤a,মুক্তিযোদ্ধা,mukt̪ɪɟod̪,মুক্তিযুদ্ধা,mukt̪ɪɟud̪,মুক্তিযোদ্ধা,mukt̪ɪɟod,করছে,koɾcʰe,মুক্তিযুদ্দা,mukt̪ɪzud̪d,Freedom fighter,,
মুখ,mukʰɔ,মুখ,d̪ɛhɐ͡ɪ̯nnɐɾ,দেখানির,d̪ɛxɐnɪɾ,মুখ,mukʰ,মুখ,mukʰ,আর,ɐɾ,Face,,
মুখে,mukʰe,মুখে,mukʰe,মুখে,mukʰe,মুহে,muhe,মুখে,muxe,দিনত,d̪ɪnt̪o,In the face of,,
মুখেই,mukʰei,মোহে,mohe,মুখেউ,mukʰe͡u̯,মুহেই,muhe͡ɪ̯,মুখেই,mukʰe͡ɪ̯,মুখোত,muxot̪,In the face,,
মুখের,mukʰerɔ,মুখের,mukʰeɾ,মুখের,mukʰeɾ,মুহের,muheɾ,বাইচ্চার,bɐ͡ɪ̯ccɐɾ,মুখর,muxoɾ,Face,,
মুগ্ধ,muɡɔd̪̤ɔ,মুগ্ধ,mugd̪ʱo,মুগ্ধ,mugd̪ʱo,মুগ্ধ,mugd̪ʱo,মুগ্ধ,mugd̪ʱo,মুগ্ধ,mugd̪ʱo,Fascinated,,
মুগ্ধতায়,muɡɔd̪̤ɔt̪ae̯ɔ,মুগ্ধতায়,mugd̪ʱot̪ɐe̯,মুগ্ধতাত,mugd̪ʱot̪ɐt̪,মুগ্ধতায়,mugd̪ʱot̪ɐe̯,মুগ্ধতায়,mugd̪ʱot̪ɐe̯,এই,e͡ɪ̯,With,,
মুছে,mut͡ɕʰe,মুইচ্ছা,mu͡ɪ̯ccʰɐ,মুছাইয়া,mucʰɐ͡ɪ̯ʲɐ,মুইচ্ছা,mu͡ɪ̯ccʰɐ,মুছি,mucʰɪ,মুচি,mucɪ,Wiping,,
মুরগি,murɡi,মুরহা,muɾhɐ,বেশি,beʃɪ,মুরগি,muɾgɪ,মুরগি,muɾgɪ,বেসি,beʃɪ,Chicken,,
মুরগির,murɡirɔ,ছাও,cʰɐ͡o̯,বাচ্চা,bɐccɐ,মুরগির,muɾgɪɾ,সা,ʃɐ,সা,ʃɐ,Chicken,,
