bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
সম্পর্কে,s̪ɔmpɔrke,সম্পর্ক,ʃɔmpoɾko
আছে,at͡ɕʰe,আইসসে,ɐ͡ɪ̯sʃe
সে,s̪e,ইতে,ɪt̪e
কোন,kon̪ɔ,হোনো,hono
দিন,d̪in̪ɔ,দিন,d̪ɪn
স্বীকার,s̪bikarɔ,স্বীকার,ʃɪkɐɾ
করে,kɔre,নো,no
না,n̪a,গরে,goɾe
এভাবে,eb̤abe,এরিম্মা,eɾɪmmɐ
নানা,n̪an̪a,নানা,nɐnɐ
রকম,rɔkɔmɔ,রহম,ɾɔhɔm
ঝামেলা,d͡ʑ̤amel̪a,ঝামেলা,zʱɐmelɐ
হতে,hɔt̪e,হইত,ho͡ɪ̯t̪o
থাকে,t̪ʰake,থাকে,t̪ʰɐke
আমাদের,amad̪erɔ,আরোর,ɐɾoɾ
পারিবারিক,paribarikɔ,ফারিবারিক,pʰɐɾɪbɐɾɪk
ভাবে,b̤abe,ভাবে,bʱɐbe
বিয়ে,bie̯e,বিয়া,bɪʲɐ
হয়,he̯ɔ,ওইল,o͡ɪ̯l
যখন,d͡zɔkʰɔn̪ɔ,যেত্তে,ɟet̪t̪e
বাড়ীতে,baɽit̪e,বাড়ীত,bɐɽɪt̪o
জানাই,d͡ʑan̪ai,জানাই,ɟɐnɐ͡ɪ̯
তখন,t̪ɔkʰɔn̪ɔ,এত্তে,ɛt̪t̪e
নানা,n̪an̪a,বয়োত,bɔʲot̪
রকম,rɔkɔmɔ,ডইল্লা,dɪllɐ
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
হয়,he̯ɔ,অয়,ɔe̯
বেশ,beɕɔ,বেশ,beʃ
কয়েক,ke̯ekɔ,হয়েব্বার,hoʲebbɐɾ
বার,barɔ,ইতারে,ɪt̪ɐɾe
তাকে,t̪ake,সুযোগ,ʃuzog
সু্যোগ,s̪u্d͡zoɡɔ,দিলাম,d̪ɪlɐm
কিন্তু,kin̪t̪u,কিন্ত্য,kɪnt̪o
সে,s̪e,ইতে,ɪt̪e
ভালো,b̤al̪o,বালা,bɐlɐ
হয়না,he̯ɔn̪a,নো,no
অনেক,on̪ekɔ,বওত,bɔ͡o̯t̪o
দিন,d̪in̪ɔ,দিন,d̪ɪn
বাবার,babarɔ,বাফোর,bɐfoɾ
বাসায়,bas̪ae̯ɔ,বাসাত,bɐʃɐt̪
ছিলাম,t͡ɕʰil̪am,আছিলাম,ɐcʰɪlɐm
তোমাকে,t̪omake,তুয়ারে,t̪uʲɐɾe
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
"বাচবো,","bat͡ɕbo,","বাইচ্চুম,","bɐ͡ɪ̯ccum,"
তোমার,t̪omarɔ,তুয়ার,t̪uʲɐɾ
বিয়েতেও,bie̯et̪eo,বিয়াতো,bɪʲɐt̪o
নাচবো,n̪at͡ɕbo,নাইচ্চুম,nɐ͡ɪ̯ccum
এক,ekɔ,এক,ɛk
পর্যায়ে,pɔrd͡zae̯e,ফর্যায়ে,fɔɾzɐʲe
এমন,emɔn̪ɔ,এন,en
অবস্থা,obɔs̪t̪ʰa,অবস্তা,ɔbost̪ɐ
করে,kɔre,গরে,goɾe
মে,me,যে,ze
আমিও,amio,আইও,ɐ͡ɪ̯o
দূবল,d̪ubɔl̪ɔ,দুর্বল,d̪uɾbol
হয়ে,he̯e,অয়,ɔe̯
যাই,d͡zai,যাই,zɐ͡ɪ̯
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
দিন,d̪in̪ɔ,দিন,d̪ɪn
সে,s̪e,ইতে,ɪt̪e
ভালো,b̤al̪o,বালা,bɐlɐ
থাকে,t̪ʰake,তাকে,t̪ɐke
তারপর,t̪arɔpɔrɔ,তারফর,t̪ɐɾfɔɾ
একের,ekerɔ,একের,ɛkeɾ
পর,pɔrɔ,ফর,fɔɾ
এক,ekɔ,এক,ɛk
অশান্তি,oɕan̪t̪i,অশান্তি,ɔʃɐnt̪ɪ
বাড়তে,baɽt̪e,বাড়াত,bɐɽɐt̪
থাকে,t̪ʰake,তাকে,t̪ɐke
সে,s̪e,ইতে,ɪt̪e
যার,d͡zarɔ,যার,zɐɾ
সাথে,s̪at̪ʰe,লয়,lɔe̯
সম্পর্কে,s̪ɔmpɔrke,সম্পর্ক,ʃɔmpoɾko
জড়িয়ে,d͡ʑɔɽie̯e,জড়াইয়ে,zɔɽɐ͡ɪ̯ʲe
তাকে,t̪ake,তারে,t̪ɐɾe
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করবে,kɔrɔbe,নো,no
না,n̪a,গরিভো,goɾɪvo
বলে,bɔl̪e,মাগার,mɐgɐɾ
কিন্তু,kin̪t̪u,সম্পর্ক,ʃɔmpoɾko
সম্পর্ক,s̪ɔmpɔrkɔ,রাহিবো,ɾɐhɪbo
সে,s̪e,ইতেে,ɪt̪e
শুধু,ɕud̪̤u,শুধু,ʃud̪ʱu
আমাকে,amake,আরে,ɐɾe
খাবার,kʰabarɔ,হাবার,hɐbɐɾ
টুকু,tuku,টিক,tɪk
ঠিক,tʰikɔ,মত,mɔt̪
মত,mɔt̪ɔ,দে,d̪e
দেয়,d̪ee̯ɔ,যিবার,zɪbɐɾ
যেন,d͡zen̪ɔ,লাই,lɐ͡ɪ̯
কাউকে,kauke,কেউ,ke͡u̯
বলতে,bɔl̪ɔt̪e,হিছু,hɪcʰu
না,n̪a,কইত,ko͡ɪ̯t̪o
পারি,pari,নো,no
আমার,amarɔ,আর,ɐɾ
তো,t̪o,তো,t̪o
একটা,ekta,অজ্ঞ,ɔggo
হাত,hat̪ɔ,হাত,hɐt̪
খরচ,kʰɔrɔt͡ɕɔ,হরচ,hɔɾoc
লাগে,l̪aɡe,লাগে,lɐge
তাও,t̪ao,ইবাও,ɪbɐ͡o̯
সে,s̪e,ইতে,ɪt̪e
দেয়না,d̪ee̯n̪a,নো,no
বাবা,baba,বাবা,bɐbɐ
হিসেবে,his̪ebe,হিসেবে,hɪʃebe
ছেলেকে,t͡ɕʰel̪eke,ফুয়ারে,pʰuʲɐɾe
ভালবাসে,b̤al̪bas̪e,বোত,bot̪
অনেক,on̪ek,বালোবাসে,bɐlobɐʃe
চুপ,t͡ɕupɔ,নো,no
ছিলাম,t͡ɕʰil̪amɔ,মাতি,mɐt̪ɪ
বুঝাইছি,bud͡ʑ̤ait͡ɕʰi,আছিলাম,ɐcʰɪlɐm
অনেক,on̪ekɔ,বুঝাইয়ি,buɟʱɐ͡ɪ̯ʲɪ
লাভ,l̪ab̤ɔ,অনেক,ɔnek
হয়নি,he̯ɔn̪i,লাভ,lɐbʱ
এক,ekɔ,এক,ɛk
পর্যায়ে,pɔrd͡zae̯e,ফর্যায়ে,pʰɔɾɟɐʲe
আবারো,abaro,আবারো,ɐbɐɾo
বাড়িতে,baɽit̪e,বাড়িত,bɐɽɪt̪o
জানানো,d͡ʑan̪an̪o,জানানো,ɟɐnɐno
হয়,he̯ɔ,অইয়ে,ɔ͡ɪ̯ʲe
তখন,t̪ɔkʰɔn̪ɔ,তথন,t̪ɔt̪ʰon
সে,s̪e,ইতে,ɪt̪e
অনেক,on̪ekɔ,অনেক,ɔnek
খারাপ,kʰarapɔ,খারাপ,xɐɾɐp
আচরন,at͡ɕɔrɔn̪ɔ,আচরন,ɐcɾɔn
করে,kɔre,কইজ্জে,ko͡ɪ̯zze
সে,s̪e,ইতে,ɪt̪e
আমার,amarɔ,আর,ɐɾ
পরিবারের,pɔribarerɔ,ফরিবারোর,foɾɪbɐɾoɾ
কাউকে,kauke,কাওরে,kɐ͡o̯ɾe
সম্মান,s̪ɔmman̪ɔ,সম্মান,ʃɔmmɐn
করেনা,kɔren̪a,নো,no
সে,s̪e,ইতে,ɪt̪e
কারো,karo,হারোর,hɐɾoɾ
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
বলেনা,bɔl̪en̪a,নো,no
",কারো",",karo","খো,","xo,"
বাসায়,bas̪ae̯ɔ,হারোর,hɐɾoɾ
যায়না,d͡zae̯n̪a,বাসাত,bɐʃɐt̪
এমন,emɔn̪ɔ,এরিম্মা,eɾɪmmɐ
কি,ki,কি,kɪ
আমার,amarɔ,আর,ɐɾ
বাবা,baba,বাবা,bɐbɐ
মা,ma,মা,mɐ
সামনে,s̪amn̪e,সামনে,ʃɐmne
আসলে,as̪l̪e,আসলে,ɐʃole
সালাম,s̪al̪amɔ,সালাম,sɐlɐm
পর্যন্ত,pɔrd͡zɔn̪t̪ɔ,পর্যন্ত,poɾzont̪o
দেয়না,d̪ee̯n̪a,নো,no
সে,s̪e,ইতে,ɪt̪e
তাদের,t̪ad̪erɔ,তারোর,t̪ɐɾoɾ
সাথে,s̪at̪ʰe,লয়,lɔe̯
সম্পর্ক,s̪ɔmpɔrkɔ,সম্পর্ক,ʃɔmpoɾko
রাখবো,rakʰbo,নো,no
না,n̪a,রাখিবো,ɾɐxɪbo
আমি,ami,আই,ɐ͡ɪ̯
তখন,t̪ɔkʰɔn̪ɔ,তহন,t̪ɔhon
বলি,bɔl̪i,বলি,bolɪ
কেন,ken̪ɔ,কেন,keno
কি,ki,কি,kɪ
হইছে,hit͡ɕʰe,হইয়ে,ho͡ɪ̯ʲe
তারা,t̪ara,ইতারা,ɪt̪ɐɾɐ
আমাকে,amake,আরে,ɐɾe
অনেক,on̪ekɔ,অনেক,ɔnek
অপমান,opman̪ɔ,অফমান,ɔfɔmɐn
করছে,kɔrɔt͡ɕʰe,কইজ্জে,ko͡ɪ̯zze
আপনারা,apn̪ara,ওনওরা,onoɾɐ
বলেন,bɔl̪en̪ɔ,হোন,hon
সে,s̪e,ইতে,ɪt̪e
পরকিয়া,pɔrɔkie̯a,ফরোকিয়া,fɔɾokɪʲɐ
করবে,kɔrɔbe,গরিবো,goɾɪbo
বউ,bu,বঊ,bɔ͡u̯
কে,ke,রে,ɾe
মারবে,marbe,মারিব,mɐɾɪb
আর,arɔ,আর,ɐɾ
বাবা,baba,মা,mɐ
মা,ma,বাপ,bɐp
চুপ,t͡ɕupɔ,চুপ,cup
থাকবে?,t̪ʰakbe?,থাহিবো,t̪ʰɐhɪbo
আমার,amarɔ,আর,ɐɾ
কোন,kon̪ɔ,হোনো,hono
ভাই,b̤ai,বাই,bɐ͡ɪ̯
নেই,n̪ei,নেই,"ne͡ɪ̯,ɐ͡ɪ̯"
আমি,ami,",আই",doɾ
বড়,bɔɽɔ,ডোর,mɐ͡ɪ̯ʲɐ
আমাদের,amad̪erɔ,আর,ɐɾ
মধ্যেবিও,mɔd̪̤d͡zebio,মদ্যবিত্ত,mod̪d̪obɪt̪t̪o
পরিবার,pɔribar,ফরিবার,foɾɪbɐɾ
এসব,es̪ɔbɔ,এসব,eʃɔb
কিছু,kit͡ɕʰu,হিছু,hɪcʰu
কাউকে,kauke,কেউরে,ke͡u̯ɾe
বলে,bɔl̪e,হই,ho͡ɪ̯
কোন,kon̪ɔ,হোনো,hono
সমাধান,s̪ɔmad̪̤an̪ɔ,সমাদান,ʃɔmɐd̪ɐn
নাই,n̪ai,নাই,nɐ͡ɪ̯
তারা,t̪ara,ইতারাা,ɪt̪ɐɾɐɐ
বলে,bɔl̪e,বলে,bole
আমরা,amra,আরা,ɐɾɐ
আমাদের,amad̪erɔ,আরোর,ɐɾoɾ
বউ,bu,বউ,bɔ͡u̯
কে,ke,রে,ɾe
কত,kɔt̪ɔ,হত,hɔt̪o
মারি,mari,মারি,mɐɾɪ
কোন,kon̪ɔ,হোনো,hono
দিন,d̪in̪ɔ,দিন,d̪ɪn
মুখ,mukʰɔ,মুখ,mux
দিয়ে,d̪ie̯e,দি,d̪ɪ
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
বের,berɔ,বের,beɾ
করে,kɔre,নো,no
না,n̪a,গরে,goɾe
আমার,amarɔ,আর,ɐɾ
শাশুড়িও,ɕaɕuɽio,ওরিও,oɾɪ͡o̯
নেই,n̪ei,নেই,ne͡ɪ̯
মারা,mara,মরি,moɾɪ
গেছে,ɡet͡ɕʰe,গিয়োয়,gɪʲoe̯
অনেক,on̪ekɔ,বউত,bɔ͡u̯t̪o
আগে,aɡe,আগোত,ɐgot̪
আমরা,amra,আরা,ɐɾɐ
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
পর,pɔrɔ,ফর,fɔɾ
থেকেই,t̪ʰekei,তুন,t̪un
আলাদা,al̪ad̪a,আলাদা,ɐlɐd̪ɐ
থাকি,t̪ʰaki,তাহি,t̪ɐhɪ
শশুরবাড়ি,ɕɔɕurbaɽi,ওরবাড়িত,oɾbɐɽɪt̪o
আমার,amarɔ,আর,ɐɾ
স্বামীর,s̪bamirɔ,জামাইয়োর,zɐmɐ͡ɪ̯ʲoɾ
কিছু,kit͡ɕʰu,হিছু,hɪcʰu
নেই,n̪ei,নাই,nɐ͡ɪ̯
কারণ,karɔnɔ,হারন,hɐɾon
তার,t̪arɔ,ইতার,ɪt̪ɐɾ
মা,ma,মা,mɐ
নাই,n̪ai,নাই,nɐ͡ɪ̯
তার,t̪arɔ,ইবার,ɪbɐɾ
বাবা,baba,বাপ,bɐp
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করেছে,kɔret͡ɕʰe,কইজ্জে,ko͡ɪ̯zze
সেখানে,s̪ekʰan̪e,এরে,eɾe
বছরে,bɔt͡ɕʰɔre,বছরোত,bɔcʰoɾot̪
একবার,ekbarɔ,একবার,ɛkbɐɾ
যাওয়া,d͡zaoe̯a,যাওয়া,zɐ͡o̯ʷɐ
হয়,he̯ɔ,অয়,ɔe̯
আমি,ami,আই,ɐ͡ɪ̯
তোমাকে,t̪omake,তুয়ারে,t̪uʲɐɾe
খাবার,kʰabarɔ,হানা,hɐnɐ
দেই,d̪ei,দিয়ির,d̪ɪʲɪɾ
আপনারা,apn̪ara,ওনেরা,oneɾɐ
বলেন,bɔl̪en̪ɔ,হোন,hon
যে,d͡ze,যে,ɟe
স্বামী,s̪bami,জামাই,ɟɐmɐ͡ɪ̯
ভালোবেসে,b̤al̪obes̪e,বালোবাসিয়েরে,bɐlobɐʃɪʲeɾe
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
বলেনা,bɔl̪en̪a,নো,no
এসব,es̪ɔbɔ,এসবোর,eʃɔboɾ
সমস্যার,s̪ɔmɔs̪d͡zarɔ,ঝামেলার,zʱɐmelɐɾ
সমাধান,s̪ɔmad̪̤an̪ɔ,সমাধান,ʃɔmɐd̪ʱɐn
কোথায়,kot̪ʰae̯ɔ,হরে,hoɾe
পাবো,pabo,ফাইয়ুম,fɐ͡ɪ̯ʲum
আমি,ami,আই,ɐ͡ɪ̯
অনেক,on̪ekɔ,বঊত,bɔ͡u̯t̪o
চেষ্টা,t͡ɕeʂta,চেষ্টা,ceʃtɐ
করেছি,kɔret͡ɕʰi,গইজ্জি,gɔ͡ɪ̯zzɪ
যে,d͡ze,যে,ze
আমার,amarɔ,আর,ɐɾ
কোন,kon̪ɔ,হোনো,hono
ভুল,b̤ul̪ɔ,বুল,bul
আছে,at͡ɕʰe,আছে,ɐcʰe
কিনা,kin̪a,কিনা,kɪnɐ
সে,s̪e,ইতে,ɪt̪e
সবাই,s̪ɔbai,বেজ্ঞুনোরে,beggunoɾe
কে,ke,হইয়্যে,ho͡ɪ̯ʲt̪e
বলে,bɔl̪e,দে,d̪e
আমি,ami,আই,ɐ͡ɪ̯
তো,t̪o,তো,t̪o
ওর,orɔ,ইতার,ɪt̪ɐɾ
সাথেই,s̪at̪ʰei,লয়,lɔe̯
সংসার,s̪ɔŋs̪arɔ,সংসার,ʃɔŋʃɐɾ
করি,kɔri,গরি,goɾɪ
এমন,emɔn̪ɔ,এরিম্মা,eɾɪmmɐ
না,n̪a,নাো,nɐo
যে,d͡ze,দে,d̪e
আমি,ami,আই,ɐ͡ɪ̯
দেখতে,d̪ekʰt̪e,দেহিতে,d̪ehɪt̪e
অসুন্দর,os̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
যে,d͡ze,কোনিক্কা,konɪkkɐ
কেউ,keu,কেউ,ke͡u̯
আমাকে,amake,আরে,ɐɾe
এক,ekɔ,এক,ɛk
দেখা,d̪ekʰa,দেহাত,d̪ehɐt̪
তে,t̪e,ফছন্দ,pʰɔcʰond̪o
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,করিবো,koɾɪbo
কোন,kon̪ɔ,হনো,hono
উপায়,upae̯ɔ,উফায়,upʰɐe̯
পাইনা,pain̪a,নো,no
কি,ki,ফাই,pʰɐ͡ɪ̯
করব,kɔrɔbɔ,যে,ɟe
শুধু,ɕud̪̤u,উদু,ud̪u
ছেলের,t͡ɕʰel̪erɔ,মাত্র,mɐt̪ɾo
মুখের,mukʰerɔ,ফুয়ার,fuʲɐɾ
দিকে,d̪ike,মুখোত,muxot̪
তাকিয়ে,t̪akie̯e,তাকিয়েরে,t̪ɐkɪʲeɾe
চুপ,t͡ɕupɔ,চুপ,cup
করে,kɔre,গরি,goɾɪ
আছি,at͡ɕʰi,আছি,ɐcʰɪ
কিন্তু,kin̪t̪u,কিন্ত,kɪnt̪o
আমি,ami,আই,ɐ͡ɪ̯
বেঁচে,beঁt͡ɕe,বাচি,bɐcɪ
থেকে,t̪ʰeke,থাকিয়েরে,t̪ʰɐkɪʲeɾe
মরে,mɔre,মরি,moɾɪ
আছি,at͡ɕʰi,গিয়ি,gɪʲɪ
আমি,ami,আই,ɐ͡ɪ̯
আমার,amarɔ,আরি,ɐɾɪ
স্বামীর,s̪bamirɔ,জামাইয়োর,zɐmɐ͡ɪ̯ʲoɾ
ভালবাসা,b̤al̪bas̪a,বালোবাসা,bɐlobɐʃɐ
চাই,t͡ɕai,সাই,sɐ͡ɪ̯
আমার,amarɔ,আর,ɐɾ
পরিবারের,pɔribarerɔ,ফরিবার,foɾɪbɐɾ
সবার,s̪ɔbarɔ,বেগুনের,beguneɾ
সাথে,s̪at̪ʰe,লয়,lɔe̯
ও,o,ও,o
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
বলুক,bɔl̪ukɔ,খোক,xok
এটা,eta,ইবা,ɪbɐ
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আমার,amarɔ,আর,ɐɾ
বাবা,baba,বাবা,bɐbɐ
মা,ma,মা,mɐ
অনেক,on̪ekɔ,বোত,bot̪
বার,barɔ,বার,bɐɾ
মাফ,maɸɔ,মাফ,mɐpʰ
চাইছে,t͡ɕait͡ɕʰe,সাইয়ে,ʃɐ͡ɪ̯ʲe
যা,d͡za,যিবা,o͡ɪ̯ʲe
হইছে,hit͡ɕʰe,ওইয়ে,oe̯
হয়ে,he̯e,ওয়,gɪʲoe̯
গেছে,ɡet͡ɕʰe,গিয়োয়,t̪uʲɐɾ
তোমার,t̪omarɔ,তুয়ার,hɔt̪ɐ͡ɪ̯
কথাই,kɔt̪ʰai,হতাই,no
মানলাম,man̪l̪amɔ,নো,mɐnɪle
আমাদের,amad̪erɔ,মানিলে,ɐɾoɾ
দোষ,d̪oʂɔ,আরোর,d̪oʃ
আমি,ami,আই,ɐ͡ɪ̯
চাইলেই,t͡ɕail̪ei,সাইলেও,sɐ͡ɪ̯le͡o̯
আমার,amarɔ,আর,ɐɾ
বাবার,babarɔ,বাবার,bɐbɐɾ
বাসায়,bas̪ae̯ɔ,বাসায়,bɐʃɐe̯
চলে,t͡ɕɔl̪e,চলি,colɪ
যেতে,d͡zet̪e,যাইত,ɟɐ͡ɪ̯t̪o
পারি,pari,ফারি,pʰɐɾɪ
সমাজের,s̪ɔmad͡ʑerɔ,সমাজোর,ʃɔmɐzoɾ
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
নানান,n̪an̪an̪ɔ,বোত,bot̪
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
বলবে,bɔl̪ɔbe,খইবো,xo͡ɪ̯bo
আমার,amarɔ,আর,ɐɾ
বাবা,baba,বাবা,bɐbɐ
অসুস্থ,os̪us̪t̪ʰɔ,বেরাইম্মা,beɾɐ͡ɪ̯mmɐ
হয়ে,he̯e,অয়,ɔe̯
যাবে,d͡zabe,যাইবো,zɐ͡ɪ̯bo
সে,s̪e,ইতে,ɪt̪e
এখন,ekʰɔn̪ɔ,এহন,ehon
নিজে,n̪id͡ʑe,নিজোর,nɪzoɾ
মুখেই,mukʰei,মুখোত,muxot̪
বলে,bɔl̪e,কইয়েরে,ko͡ɪ̯ʲeɾe
তোমার,t̪omarɔ,তুয়ার,t̪uʲɐɾ
সাথে,s̪at̪ʰe,লাই,lɐ͡ɪ̯
আবার,abarɔ,আবার,ɐbɐɾ
ও,o,বেজ্ঞুন,beggun
সব,s̪ɔbɔ,টীক,tɪk
ঠিক,tʰikɔ,কইজ্জে,ko͡ɪ̯zze
অন্য,on̪d͡zɔ,আরেক,ɐɾek
কোথাও,kot̪ʰao,জায়াগাত,zɐʲɐgɐt̪
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করে,kɔre,গরি,goɾɪ
ভালো,b̤al̪o,গম,gɔm
থাকবা,t̪ʰakba,থাহিবা,t̪ʰɐhɪbɐ
তা,t̪a,কেনে,kene
কীভাবে,kib̤abe,ওইবো,o͡ɪ̯bo
সে,s̪e,ইতে,ɪt̪e
বাহিরে,bahire,বাইজ্জা,bɐ͡ɪ̯zzɐ
যা,d͡za,যা,zɐ
ইচ্ছা,it͡ɕt͡ɕʰa,ইচ্ছা,ɪccʰɐ
করবে,kɔrɔbe,গরিবো,goɾɪbo
বউ,bu,বঊ,bɔ͡u̯
হিসাবে,his̪abe,হিসাবোত,hɪʃɐbot̪
আমাকে,amake,আরে,ɐɾe
রাখবে,rakʰbe,রাখিবো,ɾɐxɪbo
এদিকে,ed̪ike,এরে,eɾe
আমার,amarɔ,আর,ɐɾ
পরিবারের,pɔribarerɔ,ফরিবারের,foɾɪbɐɾeɾ
সাথে,s̪at̪ʰe,লয়,lɔe̯
সম্পর্ক,s̪ɔmpɔrkɔ,সম্পর্ক,ʃɔmpoɾko
রাখবে,rakʰbe,নো,no
না,n̪a,রাইক্কম,ɾɐ͡ɪ̯kkom
আমাকে,amake,আরে,ɐɾe
অনেক,on̪ekɔ,বেশি,beʃɪ
মারত,marɔt̪ɔ,মারিতো,mɐɾɪt̪o
ছেলেটার,t͡ɕʰel̪etarɔ,ফুয়াার,fuʲɐɾ
ভবিষ্যতের,b̤ɔbiʂd͡zɔt̪erɔ,ববিশোতোর,bobɪʃot̪oɾ
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
ভেবে,b̤ebe,বাবিয়েরে,bɐbɪʲeɾe
চুপ,t͡ɕupɔ,চুপ,cup
করে,kɔre,গরি,goɾɪ
আছি,at͡ɕʰi,আছি,ɐcʰɪ
আমার,amarɔ,আর,ɐɾ
বাবা,baba,বাবা,bɐbɐ
মাও,mao,মাও,mɐ͡o̯
এটা,eta,এবা,ebɐ
নিয়ে,n̪ie̯e,লয়,lɔe̯
অনেক,on̪ekɔ,বোত,bot̪
কষ্ট,kɔʂtɔ,হষ্ট,hoʃto
পাচ্ছে,pat͡ɕt͡ɕʰe,ফার,fɐɾ
আমি,ami,আর,ɐɾ
বড়,bɔɽɔ,ডোর,doɾ
মেয়ে,mee̯e,মাইয়ে,mɐ͡ɪ̯ʲe
আমার,amarɔ,শুধু,ʃud̪ʱu
ছোট,t͡ɕʰotɔ,ছুডো,cʰudo
বোন,bon̪ɔ,বোন,bon
আছে,at͡ɕʰe,আছে,ɐcʰe
আপনার,apn̪arɔ,ওনোর,onoɾ
পরামর্শ,pɔramɔrɕɔ,ফরামর্শ,pʰɔɾɐmɔɾʃo
দেন,d̪en̪ɔ,দেতোক,d̪et̪ok
আমি,ami,আই,ɐ͡ɪ̯
কি,ki,কি,kɪ
করব,kɔrɔbɔ,কইজ্জুম,ko͡ɪ̯ɟɟum
দিন,d̪in̪ɔ,দিন,d̪ɪn
মানসিক,man̪s̪ikɔ,মানসিক,mɐnoʃɪk
ভাবে,b̤abe,অসুস্থ,ɔʃust̪ʰo
অসুস্থ,os̪us̪t̪ʰɔ,ওয়,oe̯
হয়ে,he̯e,যাইর,zɐ͡ɪ̯ɾ
যাচ্ছি,d͡zat͡ɕt͡ɕʰi,গয়,gɔe̯
কোন,kon̪ɔ,কুনো,kuno
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
খারাপ,kʰarapɔ,খারাপ,xɐɾɐp
লাগলে,l̪aɡl̪e,লাগিলে,lɐgɪle
দয়া,d̪e̯a,দয়া,d̪ɔʲɐ
করে,kɔre,করি,koɾɪ
মাফ,maɸɔ,মাফ,mɐf
করবেন,kɔrɔben̪,গরি,goɾɪ
আমি,ami,আই,ɐ͡ɪ̯
প্রেম,premɔ,ফিরিত,fɪɾɪt̪o
করে,kɔre,গরি,goɾɪ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করেছি,kɔret͡ɕʰi,কইজ্জি,ko͡ɪ̯zzɪ
আমি,ami,আর,ɐɾ
আমার,amarɔ,জামাইরে,zɐmɐ͡ɪ̯ɾe
স্বামীকে,s̪bamike,বেশি,beʃɪ
অনেক,on̪ekɔ,বালোবাসি,bɐlobɐʃɪ
আমার,amarɔ,আর,ɐɾ
বয়স,be̯ɔs̪ɔ,বয়স,bɔʲoʃ
উনিশ,un̪iɕɔ,উনিশ,unɪʃ
বছর,bɔt͡ɕʰɔrɔ,বছর,bɔcʰoɾ
একজন,ekɔd͡ʑɔn̪ɔ,এইজ্ঞ,e͡ɪ̯ggo
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
কি,ki,কি,kɪ
এমনি,emn̪i,এনে,ene
খারাপ,kʰarapɔ,খারাপ,kʰɐɾɐp
হয়,he̯ɔ,হো,ho
এমন,emɔn̪ɔ,এরিম্মা,eɾɪmmɐ
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
করবো,kɔrɔbo,কইজ্জুম,ko͡ɪ̯zzum
যাতে,d͡zat̪e,যে,ze
তার,t̪arɔ,ইতার,ɪt̪ɐɾ
কাছে,kat͡ɕʰe,হাছে,hɐcʰe
আমাকে,amake,আরে,ɐɾe
না,n̪a,নো,no
যেতে,d͡zet̪e,যাওয়া,zɐ͡o̯ʷɐ
হয়,he̯ɔ,লাগে,lɐge
আমি,ami,আই,ɐ͡ɪ̯
কার,karɔ,হা্র,hɐɾo
কাছে,kat͡ɕʰe,কাছে,kɐcʰe
চাইবো?,t͡ɕaibo?,চাইয়ুম,cɐ͡ɪ̯ʲum
আপনি,apn̪i,ওনে,one
থানায়,t̪ʰan̪ae̯ɔ,থানাত,t̪ʰɐnɐt̪
গিয়ে,ɡie̯e,গিয়িরে,gɪʲɪɾe
একটা,ekta,এইজ্ঞো,e͡ɪ̯ggo
মামলা,maml̪a,মামলা,mɐmlɐ
করেন,kɔren̪,কইজ্জোন,ko͡ɪ̯ɟɟon
পুলিশকে,pul̪iɕke,ফুলিশেরো,fulɪʃeɾo
সবকিছু,s̪ɔbɔkit͡ɕʰu,বেয়াক্কুন,beʲɐkkun
প্রথম,prɔt̪ʰɔmɔ,খুলিয়েরে,xulɪʲeɾe
থেকে,t̪ʰeke,হন,hɔn
শেষ,ɕeʂɔ,অনের,oneɾ
পর্যন্ত,pɔrd͡zɔn̪t̪ɔ,ফোয়ারিত,foʷɐɾɪt̪ɔ
খুলে,kʰul̪e,যাযা,zɐzɐ
বলেন,bɔl̪en̪ɔ,অইয়ে,ɔ͡ɪ̯ʲe
পুলিশকে,pul̪iɕke,ফুলিশেরো,fulɪʃeɾo
এটাও,etao,ইয়ানো,ɪʲɐno
বলেন,bɔl̪en̪ɔ,হন,hɔn
যে,d͡ze,আই,ɐ͡ɪ̯
