bangla_speech,regional,regional_ipa,bangla_speech_ipa
বিয়েটা ওই দেশে করতে চেয়েছিল মেয়ে কিন্তু ছেলের ইচ্ছা বাংলাদেশে এসে দুজন বিয়ে করবে, ময়মনসিংহঃ বিয়াডা ওই দেশে করতে চাইসিল মাইয়া কিন্তু পোলার ইচ্ছা বাংলাদেশে আইসা দুইজন বিয়া করব,menʃɪnh bɪʲɐdɐ o͡ɪ̯ d̪eʃe koɾt̪e cɐ͡ɪ̯sɪl mɐ͡ɪ̯ʲɐ kɪnt̪u polɐɾ ɪccʰɐ bɐŋlɐd̪eʃe ɐ͡ɪ̯ʃ,bie̯eta oi d̪eɕe kɔrɔt̪e t͡ɕee̯et͡ɕʰil̪ɔ mee̯e kin̪t̪u t͡ɕʰel̪erɔ it͡ɕt͡ɕʰa baŋl̪ad̪eɕe es̪e d̪ud͡ʑɔn̪ɔ bie̯e kɔrɔbe
ছেলে এক মাস আগে বাংলাদেশে আসে এই ঈদে তাদের বিয়ে হওয়ার কথা, ময়মনসিংহঃ পোলা এক মাস আগে বাংলাদেশে আসে এই ঈদে তারার বিয়া হওয়ার কথা,mɪnʃɪnh polɐ ɛk mɐʃ ɐge bɐŋlɐd̪eʃe ɐʃe e͡ɪ̯ ɪd̪e t̪ɐɾɐɾ bɪʲɐ hoʷɐɾ kɔt̪ʰɐ,t͡ɕʰel̪e ekɔ mas̪ɔ aɡe baŋl̪ad̪eɕe as̪e ei id̪e t̪ad̪erɔ bie̯e hoe̯arɔ kɔt̪ʰa
মেয়ে তার পরিবার নিয়ে ঈদের কয়েকদিন আগে দেশে আসার কথা ছিল, ময়মনসিংহঃ মাইয়া হের পরিবার নিয়া ঈদের কয়েকদিন আগে দেশে আসার কথা আসিল,mɔʲenʃɪn mɐ͡ɪ̯ʲɐ heɾ poɾɪbɐɾ nɪʲɐ ɪd̪eɾ kɔʲekd̪ɪn ɐge d̪eʃe ɐʃɐɾ kɔt̪ʰɐ ɐʃɪl,mee̯e t̪arɔ pɔribarɔ n̪ie̯e id̪erɔ ke̯ekd̪in̪ɔ aɡe d̪eɕe as̪arɔ kɔt̪ʰa t͡ɕʰil̪
কিন্তু ছেলে বাংলাদেশে আসার পর ওই মেয়েটি সাথে যোগাযোগ বন্ধ করে দেয়, ময়মনসিংহঃ কিন্তু পোলা বাংলাদেশে আওনের পর ওই মাইয়াডার লগে যোগাযোগ বন্ধ কইরা দেয়,mɛnʃɪnho kɪnt̪u polɐ bɐŋlɐd̪eʃe ɐ͡o̯neɾ pɔɾ o͡ɪ̯ mɐ͡ɪ̯ʲɐdɐɾ lɔge ɟogɐɟog bond̪ʱo ko͡ɪ̯ɾɐ,kin̪t̪u t͡ɕʰel̪e baŋl̪ad̪eɕe as̪arɔ pɔrɔ oi mee̯eti s̪at̪ʰe d͡zoɡad͡zoɡɔ bɔn̪d̪̤ɔ kɔre d̪ee̯
মেয়েটি বিভিন্নভাবে চেষ্টা করে তার সাথে কোন ধরনের যোগাযোগ করতে পারছিল না, ময়মনসিংহঃ মাইয়াডা বিভিন্নভাবে চেষ্টা কইরা তার লগে কোন ধরনের যোগাযোগ করতে পারতাসিল না, menʃɪnh mɐ͡ɪ̯ʲɐdɐ bɪbʱɪnnobʱɐbe ceʃtɐ ko͡ɪ̯ɾɐ t̪ɐɾ lɔge kon d̪ʱɔɾoneɾ ɟogɐɟog koɾt̪e pɐɾt,mee̯eti bib̤in̪n̪ɔb̤abe t͡ɕeʂta kɔre t̪arɔ s̪at̪ʰe kon̪ɔ d̪̤ɔrɔn̪erɔ d͡zoɡad͡zoɡɔ kɔrɔt̪e part͡ɕʰil̪ɔ n̪a
মেয়েটি সপ্তাহখানেক আগে তার সাথে ঘটে যাওয়া ঘটনা আমাদের সাথে শেয়ার করে, ময়মনসিংহঃ মাইয়াডা সপ্তাহখানেক আগে হের লগে ঘইটটা যাওয়া ঘটনা আমারার লগে শেয়ার করে,mɪnʃɪnh mɐ͡ɪ̯ʲɐdɐ ʃɔpt̪ɐhokʰɐnek ɐge heɾ lɔge gʱɔ͡ɪ̯ttɐ ɟɐ͡o̯ʷɐ gʱɔtonɐ ɐmɐɾɐɾ lɔge ʃe,mee̯eti s̪ɔpt̪ahɔkʰan̪ekɔ aɡe t̪arɔ s̪at̪ʰe ̤ɡ̤ɔte d͡zaoe̯a ̤ɡ̤ɔtɔn̪a amad̪erɔ s̪at̪ʰe ɕee̯arɔ kɔre
ওই ছেলেকে খুঁজে বের করার ব্যাপারে আমাদের সাহায্য চায়, ময়মনসিংহঃ ওই ছেড়ারে খুঁইজ্জা বাইর করনের ব্যাপারে আমরার সাহায্য চায়,mɔʲenʃɔn o͡ɪ̯ cʰeɽɐɾe kʰũɪɟɟɐ bɐ͡ɪ̯ɾ kɔɾoneɾ bɛpɐɾe ɐmɾɐɾ ʃɐhɐɟɟo cɐe̯,oi t͡ɕʰel̪eke kʰuঁd͡ʑe berɔ kɔrarɔ bd͡zapare amad̪erɔ s̪ahad͡zd͡zɔ t͡ɕae̯
মেয়েটির ঘটনার শুনে আমরা উনাকে দেশে আসতে বলি, ময়মনসিংহঃ মাইয়াডার ঘটনা হুইন্না আমরা হেরে দেশে আইতে কই, mɪnʃɪnh mɐ͡ɪ̯ʲɐdɐɾ gʱɔtonɐ hu͡ɪ̯nnɐ ɐmɾɐ heɾe d̪eʃe ɐ͡ɪ̯t̪e ko͡ɪ̯,mee̯etirɔ ̤ɡ̤ɔtɔn̪arɔ ɕun̪e amra un̪ake d̪eɕe as̪t̪e bɔl̪i
সে তার পরিবার ছাড়া ঈদের আগের দিন বাংলাদেশে আসে, ময়মনসিংহঃ হেয় হের পরিবার ছাড়া ঈদের আগের দিন বাংলাদেশে আইসে,mɪmɪng hee̯ heɾ poɾɪbɐɾ cʰɐɽɐ ɪd̪eɾ ɐgeɾ d̪ɪn bɐŋlɐd̪eʃe ɐ͡ɪ̯ʃe,s̪e t̪arɔ pɔribarɔ t͡ɕʰaɽa id̪erɔ aɡerɔ d̪in̪ɔ baŋl̪ad̪eɕe as̪e
ছেলেকে খুঁজে পাওয়ার মতো শুধু উনার কাছে ছেলের পাসপোর্ট কপি ছিল একটা, ময়মনসিংহঃ পোলারে খুঁইজ্জা পাওনের মতো খালি হের কাসে পোলার পাসপোর্ট কপি ছিল একটা, mɛnʃɪn polɐɾe kʰũɪɟɟɐ pɐ͡o̯neɾ mɔt̪o kʰɐlɪ heɾ kɐʃe polɐɾ pɐʃpoɾt kopɪ cʰɪlo ɛktɐ,t͡ɕʰel̪eke kʰuঁd͡ʑe paoe̯arɔ mɔt̪o ɕud̪̤u un̪arɔ kat͡ɕʰe t͡ɕʰel̪erɔ pas̪portɔ kɔpi t͡ɕʰil̪ɔ ekta
আমরা মেয়েটিকে নিয়ে ছেলের বাসায় যাই , ময়মনসিংহঃ আমরা মাইয়াডারে নিয়া পোলার বাসায় যাই ,mɪmɪnʃ ɐmɾɐ mɐ͡ɪ̯ʲɐdɐɾe nɪʲɐ polɐɾ bɐʃɐe̯ ɟɐ͡ɪ̯ ,amra mee̯etike n̪ie̯e t͡ɕʰel̪erɔ bas̪ae̯ɔ d͡zai 
বাসায় ছেলে ছিল এবং তার পরিবারের সমস্ত সদস্যরা ছিল, ময়মনসিংহঃ বাসায় পোলা আসিল আর হের পরিবারের সমস্ত সদস্যরা আসিল,mɛnʃɪnh bɐʃɐe̯ polɐ ɐʃɪl ɐɾ heɾ poɾɪbɐɾeɾ ʃɔmost̪o ʃɔd̪oʃʃɔɾɐ ɐʃɪl,bas̪ae̯ɔ t͡ɕʰel̪e t͡ɕʰil̪ɔ ebɔŋ t̪arɔ pɔribarerɔ s̪ɔmɔs̪t̪ɔ s̪ɔd̪ɔs̪d͡zɔra t͡ɕʰil̪
মেয়েটিকে দেখে ছেলে ভয় পেয়ে যায়, ময়মনসিংহঃ মাইয়াডারে দেইক্ষা পোলাডা ভয় পায়া যায়,mʲenʃɪnh mɐ͡ɪ̯ʲɐdɐɾe d̪e͡ɪ̯kkʰɐ polɐdɐ bʱɔe̯ pɐʲɐ ɟɐe̯,mee̯etike d̪ekʰe t͡ɕʰel̪e b̤e̯ɔ pee̯e d͡zae̯
ছেলে বাংলাদেশে এসে বিয়ে ঠিক করেছে, ময়মনসিংহঃ পোলা বাংলাদেশে আয়া বিয়া ঠিক করসে,menʃɪnho polɐ bɐŋlɐd̪eʃe ɐʲɐ bɪʲɐ tʰɪk koɾʃe,t͡ɕʰel̪e baŋl̪ad̪eɕe es̪e bie̯e tʰikɔ kɔret͡ɕʰe
এই শুক্রবারে তার বিয়ে তার পরিবারের পছন্দ করে রেখেছে মেয়ে, ময়মনসিংহঃ এই শুক্রবারে হের বিয়া হের পরিবারের পসন্দ কইরা রাখসে মাইয়া, mɔʃɪng e͡ɪ̯ ʃukɾobɐɾe heɾ bɪʲɐ heɾ poɾɪbɐɾeɾ pɔʃond̪o ko͡ɪ̯ɾɐ ɾɐkʰoʃe mɐ͡ɪ̯ʲɐ,ei ɕukrɔbare t̪arɔ bie̯e t̪arɔ pɔribarerɔ pɔt͡ɕʰɔn̪d̪ɔ kɔre rekʰet͡ɕʰe mee̯e
মেয়েটি তার সাথে ঘটে যাওয়া ঘটনা সম্পূর্ণ ছেলেটির পরিবারকে জানায়, ময়মনসিংহঃ মাইয়াডা হের লগে ঘইটটা যাওয়া ঘটনা সম্পূর্ণ পোলাডার পরিবাররে জানায়,mɪnʃɪnh mɐ͡ɪ̯ʲɐdɐ heɾ lɔge gʱɔ͡ɪ̯ttɐ ɟɐ͡o̯ʷɐ gʱɔtonɐ ʃɔmpuɾno polɐdɐɾ poɾɪbɐɾɾe ɟɐnɐe,mee̯eti t̪arɔ s̪at̪ʰe ̤ɡ̤ɔte d͡zaoe̯a ̤ɡ̤ɔtɔn̪a s̪ɔmpurnɔ t͡ɕʰel̪etirɔ pɔribarke d͡ʑan̪ae̯
ছেলের পরিবার থেকে মেয়ের পরিবার অনেক ভালো, ময়মনসিংহঃ পোলার পরিবার থাইক্কা মাইয়ার পরিবার মেলা ভালা,mɛnʃɪn polɐɾ poɾɪbɐɾ t̪ʰɐ͡ɪ̯kkɐ mɐ͡ɪ̯ʲɐɾ poɾɪbɐɾ mɛlɐ bʱɐlɐ,t͡ɕʰel̪erɔ pɔribarɔ t̪ʰeke mee̯erɔ pɔribarɔ on̪ekɔ b̤al̪o
মেয়েটি দেখতে যথেষ্ট সুন্দরী, ময়মনসিংহঃ মাইয়াডা দেখতে যথেষ্ট সুন্দরী,menʃɪn mɐ͡ɪ̯ʲɐdɐ d̪ekʰt̪e ɟɔt̪ʰeʃto ʃund̪oɾɪ,mee̯eti d̪ekʰt̪e d͡zɔt̪ʰeʂtɔ s̪un̪d̪ɔri
ছেলের মা বাবা বিয়েতে রাজি হয়, ময়মনসিংহঃ পোলার মা বাপ বিয়াতে রাজি হয়,menʃɪn polɐɾ mɐ bɐp bɪʲɐt̪e ɾɐɟɪ hɔe̯,t͡ɕʰel̪erɔ ma baba bie̯et̪e rad͡ʑi he̯ɔ
মেয়ের পরিবারের সাথে ফোনে কথা বলে , ময়মনসিংহঃ মাইয়ার পরিবারের লগে ফোনে কথা কয় ,mɪnʃɪn mɐ͡ɪ̯ʲɐɾ poɾɪbɐɾeɾ lɔge pʰone kɔt̪ʰɐ kɔe̯ ,mee̯erɔ pɔribarerɔ s̪at̪ʰe ɸon̪e kɔt̪ʰa bɔl̪e 
তারা দুজনে আবার নিউজিল্যান্ড ফিরে যাবে, ময়মনসিংহঃ হেরা দুইজনে আবার নিউজিল্যান্ড ফিরা যাইব,menʃɪn heɾɐ d̪u͡ɪ̯ɟɔne ɐbɐɾ nɪ͡u̯ɟɪlɛnd pʰɪɾɐ ɟɐ͡ɪ̯bo,t̪ara d̪ud͡ʑn̪e abarɔ n̪iud͡ʑil̪d͡zan̪dɔ ɸire d͡zabe
আমি বিবাহিত, ময়মনসিংহঃ আমি বিবাহিত,menʃɪn ɐmɪ bɪbɐhɪt̪o,ami bibahit̪
দুই বছর আগে নিজের পছন্দেই বিয়ে করেছিলাম, ময়মনসিংহঃ দুই বছর আগে নিজের পসন্দেই বিয়া করসিলাম,mɔʃensho d̪u͡ɪ̯ bɔcʰoɾ ɐge nɪɟeɾ pɔʃond̪e͡ɪ̯ bɪʲɐ koɾsɪlɐm,d̪ui bɔt͡ɕʰɔrɔ aɡe n̪id͡ʑerɔ pɔt͡ɕʰɔn̪d̪ei bie̯e kɔret͡ɕʰil̪am
আমার স্ত্রী আমার থেকে বয়সে ৮ বছরের ছোট, ময়মনসিংহঃ আমার বউ আমার থাইক্কা বয়সে ৮ বছরের ছোট,mɪmɪngho ɐmɐɾ bɔ͡u̯ ɐmɐɾ t̪ʰɐ͡ɪ̯kkɐ bɔʲoʃe m bɔcʰoɾeɾ cʰoto,amarɔ s̪t̪ri amarɔ t̪ʰeke be̯ɔs̪e ৮ bɔt͡ɕʰɔrerɔ t͡ɕʰot
আমার স্ত্রী দেখতেও সুন্দরী, ময়মনসিংহঃ আমার বউ দেখতেও সুন্দরী,menʃɪn ɐmɐɾ bɔ͡u̯ d̪ekʰt̪e͡o̯ ʃund̪oɾɪ,amarɔ s̪t̪ri d̪ekʰt̪eo s̪un̪d̪ɔri
আমি বেকার, ময়মনসিংহঃ আমি বেকার,mɔnoʃɪn ɐmɪ bɛkɐɾ,ami bekar
টুকটাক টিউশনি করে যেটুকু আয় হয় তা দিয়ে নিজের হাতখরচই ঠিকমতো চলে না, ময়মনসিংহঃ টুকটাক টিউশনি কইরা যটটুকু আয় হয় তা দিয়া নিজের হাতখরচই ঠিকমতো চলে না,mɔʲenʃɔn tuktɐk tɪ͡u̯ʃonɪ ko͡ɪ̯ɾɐ ɟɔttuku ɐe̯ hɔe̯ t̪ɐ d̪ɪʲɐ nɪɟeɾ hɐt̪kʰɔɾocɪ tʰɪkmɔt̪,tuktakɔ tiuɕn̪i kɔre d͡zetuku ae̯ɔ he̯ɔ t̪a d̪ie̯e n̪id͡ʑerɔ hat̪ɔkʰɔrɔt͡ɕi tʰikɔmɔt̪o t͡ɕɔl̪e n̪a
তার যাবতীয় খরচ তার বাবা-মা ই বহন করেন, ময়মনসিংহঃ হের যাবতীয় খরচ হের বাপ-মা ই বহন করেন,mɪmɪnʃɔn heɾ ɟɐbot̪ɪʲo kʰɔɾoc heɾ bɐp-mɐ ɪ bɔhon kɔɾen,t̪arɔ d͡zabt̪ie̯ɔ kʰɔrɔt͡ɕɔ t̪arɔ baba-ma i bɔhɔn̪ɔ kɔren̪
সে কখনো আমার কাছে আমার সামর্থ্যের বাইরে কিছুই চায় নাই, ময়মনসিংহঃ হেয় কহনো আমার কাসে আমার সামর্থ্যের বাইরে কিসুই চায় নাই,mɪmɪns hee̯ kɔhono ɐmɐɾ kɐʃe ɐmɐɾ ʃɐmoɾt̪ʰeɾ bɐ͡ɪ̯ɾe kɪʃu͡ɪ̯ cɐe̯ nɐ͡ɪ̯,s̪e kɔkʰɔn̪o amarɔ kat͡ɕʰe amarɔ s̪amɔrt̪ʰd͡zerɔ baire kit͡ɕʰui t͡ɕae̯ɔ n̪ai
আমাদের মধ্যে ভালোবাসার কোনো কমতি নেই, ময়মনসিংহঃ আমরার মধ্যে ভালোবাসার কোন কমতি নাই,menoʃɔg ɐmɾɐɾ mod̪d̪ʱe bʱɐlobɐʃɐɾ kon kɔmot̪ɪ nɐ͡ɪ̯,amad̪erɔ mɔd̪̤d͡ze b̤al̪obas̪arɔ kon̪o kɔmɔt̪i n̪ei
আমাকে সবসময় এগিয়ে চলার অনুপ্রেরণা যোগায়, ময়মনসিংহঃ আমারে বেগসময় আগায়া চলার অনুপ্রেরণা যোগায়,menʃɪnho ɐmɐɾe begʃɔmɔe̯ ɐgɐʲɐ cɔlɐɾ onupɾeɾonɐ ɟogɐe̯,amake s̪ɔbɔs̪ɔme̯ɔ eɡie̯e t͡ɕɔl̪arɔ on̪uprerna d͡zoɡae̯
ভালোবাসা থাকলে সবকিছুই সুন্দর, ময়মনসিংহঃ ভালোবাসা থাকলে বেগকিসুই সুন্দর,menoʃɔn bʱɐlobɐʃɐ t̪ʰɐkle begokɪʃu͡ɪ̯ ʃund̪ɔɾ,b̤al̪obas̪a t̪ʰakl̪e s̪ɔbɔkit͡ɕʰui s̪un̪d̪ɔrɔ
যেকোনো পরিস্থিতি মোকাবেলা করা সম্ভব, ময়মনসিংহঃ যেকোনো পরিস্থিতি মোকাবেলা করন সম্ভব,menʃɪn ɟekono poɾɪst̪ʰɪt̪ɪ mokɐbelɐ kɔɾon ʃɔmbʱɔb,d͡zekon̪o pɔris̪t̪ʰit̪i mokabel̪a kɔra s̪ɔmb̤ɔbɔ
আপনারাও আপনাদের জীবনসঙ্গীকে ভালোবাসুন, ময়মনসিংহঃ আফনেরাও আফনেরার জীবনসঙ্গীরে ভালবাসেন,mɪmɪng ɐpʰoneɾɐ͡o̯ ɐpʰoneɾɐɾ ɟɪbɔnʃɔŋgɪɾe bʱɐlbɐʃen,apn̪arao apn̪ad̪erɔ d͡ʑibɔn̪ɔs̪ɔŋɡike b̤al̪obas̪un̪
তাদের চাওয়া -না চাওয়ার গুরুত্ব দিন, ময়মনসিংহঃ হেরার চাওয়া -না চাওয়ার গুরুত্ব দেন,mɪmɪnʃ heɾɐɾ cɐ͡o̯ʷɐ -nɐ cɐ͡o̯ʷɐɾ guɾut̪t̪o d̪ɛn,t̪ad̪erɔ t͡ɕaoe̯a -n̪a t͡ɕaoe̯arɔ ɡurut̪bɔ d̪in̪
একে অপরকে পাশে থেকে সাহস যোগান, ময়মনসিংহঃ একজন আরেকজনের পাশে থাইক্কা সাহস যোগান,mɔʲensɪn ɛkɟon ɐɾekɟɔneɾ pɐʃe t̪ʰɐ͡ɪ̯kkɐ ʃɐhoʃ ɟogɐn,eke opɔrɔke paɕe t̪ʰeke s̪ahɔs̪ɔ d͡zoɡan̪
আমি ২০১৬ থেকে তাহুরা কে ভালবাসি, ময়মনসিংহঃ আমি ২০১৬ থেকে তাহুরা রে ভালবাসি,mɔʲenos ɐmɪ nod̪od̪ʱob t̪ʰeke t̪ɐhuɾɐ ɾe bʱɐlbɐʃɪ,ami ২০১৬ t̪ʰeke t̪ahura ke b̤al̪bas̪i
আজ আমাকে বলে আমি নাকি তার যোগ্য না, ময়মনসিংহঃ আইজ আমারে কয় আমি নাকি তার যোগ্য না,mɔʲenʃɔn ɐ͡ɪ̯ɟ ɐmɐɾe kɔe̯ ɐmɪ nɐkɪ t̪ɐɾ ɟoggo nɐ,ad͡ʑɔ amake bɔl̪e ami n̪aki t̪arɔ d͡zoɡɔd͡zɔ n̪a
আমি নাকি বেইমান , ময়মনসিংহঃ আমি নাকিতা বেইমান ,mɔʲensɪn ɐmɪ nɐkɪt̪ɐ be͡ɪ̯mɐn ,ami n̪aki beiman̪ɔ 
আমি নাকি মারা গেলে তার একটি আফসোস থাকবে শুধু আমি নাকি তাকে বুঝিনি কখনো, ময়মনসিংহঃ আমি নাকি মইরা গেলে হের একটা আফসোস থাকব শুধু আমি নাকি তারে বুঝিনাই কহনো, mɔʲenos ɐmɪ nɐkɪ mo͡ɪ̯ɾɐ gele heɾ ɛktɐ ɐpʰsos t̪ʰɐkbo ʃud̪ʱu ɐmɪ nɐkɪ t̪ɐɾe buɟʱɪnɐ͡ɪ̯ kɔ,ami n̪aki mara ɡel̪e t̪arɔ ekti aɸs̪os̪ɔ t̪ʰakbe ɕud̪̤u ami n̪aki t̪ake bud͡ʑ̤in̪i kɔkʰɔn̪o
আমি বললাম চলো কাজী অফিসে গিয়ে বিয়ে করি , ময়মনসিংহঃ আমি কইলাম লও কাজী অফিসে যায়া বিয়া করি ,menʃɪnho ɐmɪ ko͡ɪ̯lɐm lɔ͡o̯ kɐɟɪ ɔpʰɪse ɟɐʲɐ bɪʲɐ koɾɪ ,ami bɔl̪ɔl̪amɔ t͡ɕɔl̪o kad͡ʑi oɸis̪e ɡie̯e bie̯e kɔri 
আমাকে আল্লাহর কসম দিয়ে বলে দিলো এসব সে পারবে না, ময়মনসিংহঃ আমারে আল্লাহর কসম দিয়া কয়া দিল এসব হেয় পারব না,mɔʃensɐ ɐmɐɾe ɐllɐhoɾ kɔʃɔm d̪ɪʲɐ kɔʲɐ d̪ɪl eʃɔb hee̯ pɐɾbo nɐ,amake al̪l̪ahɔrɔ kɔs̪ɔmɔ d̪ie̯e bɔl̪e d̪il̪o es̪ɔbɔ s̪e parbe n̪a
আমার ফোন নম্বর ব্লক করে দেয় , ময়মনসিংহঃ আমার ফোন নম্বর ব্লক কইরা দেয় ,menʃɪn ɐmɐɾ pʰon nɔmbɔɾ blok ko͡ɪ̯ɾɐ d̪ee̯ ,amarɔ ɸon̪ɔ n̪ɔmbɔrɔ bl̪ɔkɔ kɔre d̪ee̯ɔ 
আমার পরিবারের অর্থনৈতিক অবস্থা বর্তমানে খুব খারাপ, ময়মনসিংহঃ আমার পরিবারের অর্থনৈতিক অবস্থা বর্তমানে মেলা খারাপ,mɔʲenʃɔn ɐmɐɾ poɾɪbɐɾeɾ ɔɾt̪ʰono͡ɪ̯t̪ɪk ɔbost̪ʰɐ bɔɾt̪omɐne mɛlɐ kʰɐɾɐp,amarɔ pɔribarerɔ ort̪ʰɔn̪ojt̪ikɔ obɔs̪t̪ʰa bɔrt̪ɔman̪e kʰubɔ kʰarap
আমি টুকটাক অনলাইনে কাজ করি , ময়মনসিংহঃ আমি টুকটাক অনলাইনে কাম করি ,menosho ɐmɪ tuktɐk ɔnɔlɐ͡ɪ̯ne kɐm koɾɪ ,ami tuktakɔ on̪l̪ain̪e kad͡ʑɔ kɔri 
আমি অনেক বার তাঁর কাছে ক্ষমা চেয়েছি, ময়মনসিংহঃ আমি অনেক বার হের কাসে ক্ষমা চাইসি, mɔʲenʃɔn ɐmɪ ɔnek bɐɾ heɾ kɐʃe kʰɔmɐ cɐ͡ɪ̯sɪ,ami on̪ekɔ barɔ t̪ɔ̃rɔ kat͡ɕʰe kʂɔma t͡ɕee̯et͡ɕʰi
অনেক বলেছি যে এরকম আর ভুলেও হবেনা কখনো, ময়মনসিংহঃ অনেক কইসি যে এরকম আর ভুলেও হইবনা কহনো,mɔʃensɪ ɔnek ko͡ɪ̯ʃɪ ɟe eɾokom ɐɾ bʱule͡o̯ ho͡ɪ̯bonɐ kɔhono,on̪ekɔ bɔl̪et͡ɕʰi d͡ze erɔkɔmɔ arɔ b̤ul̪eo hɔben̪a kɔkʰɔn̪o
সে রাগ করে আমার সাথে কথা বলে না, ময়মনসিংহঃ হেয় রাগ কইরা আমার লগে কথা কয় না,mɔʃensɪ hee̯ ɾɐg ko͡ɪ̯ɾɐ ɐmɐɾ lɔge kɔt̪ʰɐ kɔe̯ nɐ,s̪e raɡɔ kɔre amarɔ s̪at̪ʰe kɔt̪ʰa bɔl̪e n̪a
কিন্তু সে তার মন মতোই, ময়মনসিংহঃ কিন্তু হে হের মন মতোই,mɔnoʃɪn kɪnt̪u he heɾ mon mot̪o͡ɪ̯,kin̪t̪u s̪e t̪arɔ mɔn̪ɔ mɔt̪oi
আমি অসুস্থ আমাকে একবারও জিগ্গেস করেনা আমি কেমন আছি, ময়মনসিংহঃ আমি অসুস্থ আমারে একবারও জিগ্গেস করেনা আমি কেমন আসি,menʃɪng ɐmɪ ɔʃust̪ʰo ɐmɐɾe ɛkbɐɾo ɟɪgges kɔɾenɐ ɐmɪ kɛmon ɐʃɪ,ami os̪us̪t̪ʰɔ amake ekbaro d͡ʑiɡɡes̪ɔ kɔren̪a ami kemɔn̪ɔ at͡ɕʰi
