bangla_speech_word,bangla_speech_ipa,barishal_word,barishal_ipa,sylhet_word,sylhet_ipa,mymensingh_word,mymensingh_ipa,noakhali_word,noakhali_ipa,chittagong_word,chittagong_ipa,english_translation,PIE_root,PIE_gloss
মেয়ে,mee̯e,মাইয়া,mɐ͡ɪ̯ʲɐ,ফড়ি,pʰoɽɪ,ছেড়ি,cʰeɽɪ,মাইয়া,mɐ͡ɪ̯ʲɐ,লাই,lɐ͡ɪ̯,Girl,g̑herdh-,girdle
মেয়েকে,mee̯eke,মাইয়ারে,mɐ͡ɪ̯ʲɐɾe,ফুরি,pʰuɾɪ,ভালবাসতো,bʱɐlbɐʃt̪o,মাইয়া,mɐ͡ɪ̯ʲɐ,বালবাসে,bɐlbɐʃe,Girl,g̑herdh-,girdle
মেয়েটা,mee̯eta,মাইয়াডা,cʰutɪɾ,ছুটির,cʰutɪɾ,ছেড়িডা,cʰeɽɪdɐ,ছুডির,cʰudɪɾ,ইবা,ɪbɐ,Girl,g̑herdh-,girdle
মেয়েটাকে,mee̯etake,মাইয়াডা,mɐ͡ɪ̯ʲɐdɐ,ফুড়িটারে,pʰuɽɪtɐɾe,ছেড়িটারে,cʰeɽɪtɐɾe,মাইয়া,ɪʲɐ,ইবারে,ɪbɐɾe,Girl,g̑herdh-,girdle
মেয়েটার,mee̯etarɔ,জ,ɟ,ফুরিগুর,pʰuɾɪguɾ,মাইয়াডার,mɐ͡ɪ̯ʲɐdɐɾ,মাইয়াডার,mɐ͡ɪ̯ʲɐdɐɾ,মাইফোয়া,mɐ͡ɪ̯foʷɐ,Girl,g̑herdh-,girdle
মেয়েটি,mee̯eti,মাইয়াডা,mɐ͡ɪ̯ʲɐdɐ,ফুরিটা,pʰuɾɪtɐ,ছেড়িটা,cʰeɽɪtɐ,মাইয়া,mɐ͡ɪ̯ʲɐ,মাইফোয়া,mɐ͡ɪ̯foʷɐ,Girl,g̑herdh-,girdle
মেয়েটিকে,mee̯etike,মাইয়াউজ্ঞা,mɐ͡ɪ̯ʲɐ͡u̯ggɐ,ফুরিরে,pʰuɾɪɾe,মাইয়াডারে,mɐ͡ɪ̯ʲɐdɐɾe,মাইয়ারে,mɐ͡ɪ̯ʲɐɾe,মাইফোয়া,mɐ͡ɪ̯foʷɐ,Girl,g̑herdh-,girdle
মেয়েটির,mee̯etirɔ,মাইয়াডার,mɐ͡ɪ̯ʲɐdɐɾ,ফুড়িটার,pʰuɽɪtɐɾ,ছেড়িডার,cʰeɽɪdɐɾ,কাইল্গা,kɐ͡ɪ̯lgɐ,মাইয়া,mɐ͡ɪ̯ʲɐ,Girl,g̑herdh-,girdle
মেয়ের,mee̯erɔ,ভিন্ন,bʱɪnno,ফুড়িন্তর,pʰuɽɪnt̪ɔɾ,মাইয়ার,mɐ͡ɪ̯ʲɐɾ,জাগি,ɟɐgɪ,মাইফোয়ার,mɐ͡ɪ̯foʷɐɾ,Girl,g̑herdh-,girdle
মেয়েরাই,mee̯erai,মাইয়ারাই,mɐ͡ɪ̯ʲɐɾɐ͡ɪ̯,ফড়িন্তরা,pʰoɽɪnt̪ɔɾɐ,মাইয়ারাই,mɐ͡ɪ̯ʲɐɾɐ͡ɪ̯,মাইয়ারা,mɐ͡ɪ̯ʲɐɾɐ,মাইয়াফোয়ারাই,mɐ͡ɪ̯ʲɐfoʷɐɾɐ͡ɪ̯,Girl,g̑herdh-,girdle
মোকাবেলা,mokabel̪a,মোকাবিলা,mokɐbɪlɐ,মোকাবিলা,mokɐbɪlɐ,মোকাবেলা,mokɐbelɐ,মোকাবেলা,mokɐbelɐ,মোকাবেলা,mokɐbelɐ,Cope,3. kel-,cope
মোটা,mota,মোডা,modɐ,মোটা,motɐ,মোডা,modɐ,মোডা,modɐ,অই,ɔ͡ɪ̯,Coarse,1. krep-,corse
মোবাইল,mobail̪ɔ,মোবাইল,mobɐ͡ɪ̯l,মোবাইল,mobɐ͡ɪ̯l,মুবাইল,mubɐ͡ɪ̯l,ফোন,pʰon,মুবাইল,mubɐ͡ɪ̯l,Mobile,2. meu̯-,mobile
মোরগের,morɡerɔ,রাওয়ার,ɾɐ͡o̯ʷɐɾ,মোরগির,moɾgɪɾ,মুরগের,muɾgeɾ,মুরগির,muɾgɪɾ,কুরর,kuɾoɾ,Cock,klēg-,clock
মোহনবাগানের,mohɔn̪ɔbaɡan̪erɔ,মোহনবাগানের,mohonbɐgɐneɾ,মোহনবাগান,mohonbɐgɐn,মোহনবাগানের,mohonbɐgɐneɾ,মোহনবাগানের,mohonbɐgɐneɾ,মোহনবাগানঅর,mohonbɐgɐnɔɾ,Fascinating,bhasko-,fascinate
মৌসুমি,mows̪umi,মৌসুমী,mo͡u̯ʃumɪ,মৌসুমী,mo͡u̯ʃumɪ,মৌসুমি,ɐpuɾe,মৌসুমী,ɐpɐke,মৌসুমি,mo͡u̯ʃumɪ,Seasonal,2. sē(i)-,season
মৌসুমিকে,mows̪umike,মৌসুমীরে,mo͡u̯ʃumɪɾe,মৌসুমীরে,mo͡u̯ʃumɪɾe,মৌসুমিরে,mo͡u̯ʃumɪɾe,মৌসুমিরে,mo͡u̯ʃumɪɾe,মৌসুমিরে,mo͡u̯ʃumɪɾe,Season,2. sē(i)-,season
মৌসুমী,mows̪umi,মৌসুমী,mo͡u̯ʃumɪ,মৌসুমী,mo͡u̯ʃumɪ,মৌসুমী,mo͡u̯ʃumɪ,মৌসুমীকে,mo͡u̯ʃumɪke,মৌসুমি,mo͡u̯ʃumɪ,Seasonal,2. sē(i)-,season
মৌসুমে,mows̪ume,মৌসুমে,mo͡u̯ʃume,মৌসুমো,mo͡u̯ʃumo,মৌসুমে,mo͡u̯ʃume,ভিত্তে,bʱɪt̪t̪e,মৌসুমোত,mo͡u̯ʃumot̪,Season,2. sē(i)-,season
ম্যাক্সিমাম,md͡zaks̪imamɔ,মেক্সিমাম,mekʃɪmɐm,ম্যাক্সিমাম,mɛkʃɪmɐm,ম্যাক্সিমাম,mɛkʃɪmɐm,ম্যাক্সিমাম,mɛkʃɪmɐm,ম্যাক্সিমাম,mɛkʃɪmɐm,Maxim,meg̑(h)-,maxim
ম্যাচ,md͡zat͡ɕɔ,ম্যাচ,mɛc,ফুটবল,pʰutbɔl,ম্যাচ,mɛc,ম্যাচ,mɛc,কেলিত,kelɪt̪o,Match,2. meug-,match
ম্যাচগুলি,md͡zat͡ɕɡul̪i,ম্যাচগুলান,mɛcgulɐn,ম্যাচ,mɛc,ম্যাচগুলা,mɛcgulɐ,ম্যাচগুন,mɛcgun,মেচ্চিন,meccɪn,Matches,2. meug-,match
যখন,d͡zɔkʰɔn̪ɔ,যহন,ɟɔhon,আসলাম,ɐʃlɐm,যখন,ɟɔkʰon,ছোড,cʰod,যেত্তে,zet̪t̪e,While,ku̯ei̯ə-,while
যখনই,d͡zɔkʰɔn̪i,জহনই,ɟɔhonɪ,মাত,mɐt̪,যহনই,ɟɔhonɪ,যেত্ত্বে,zet̪t̪e,যেত্তে,zet̪t̪e,Whenever,3. gu̯ei̯-,weever
যতবার,d͡zɔt̪ɔbarɔ,যতবার,ɟɔt̪obɐɾ,যতবার,ɟɔt̪obɐɾ,যতবার,ɟɔt̪obɐɾ,যতবার,ɟɔt̪obɐɾ,যতবার,ɟɔt̪obɐɾ,Again,3. u̯ei-,gain
যতো,d͡zɔt̪o,যত,ɟɔt̪o,যতো,ɟɔt̪o,যত,ɟɔt̪o,যত,ɟɔt̪o,বোত,bot̪,So,se-,so
যত্ন,d͡zɔt̪n̪ɔ,যত্ন,ɟɔt̪no,যত্ন,ɟɔt̪no,যত্ন,ɟɔt̪no,মেলা,mɛlɐ,যত্ন,zɔt̪no,Care,g̑ā̆r-,care
যথেষ্ট,d͡zɔt̪ʰeʂtɔ,যথেষ্ট,ɟɔt̪ʰeʃto,যথেষ্ট,ɟɔt̪ʰeʃto,যথেষ্ট,ɟɔt̪ʰeʃto,যথেষ্ট,ɟɔt̪ʰeʃto,আইয়েরে,ɐ͡ɪ̯ʲeɾe,Enough,enek̑-,enough
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ,যদি,ɟod̪ɪ,যদি,ɟod̪ɪ,যদি,ɟod̪ɪ,যদি,zod̪ɪ,If,3. e-,if
যদিও,d͡zɔd̪io,যদিও,ɟod̪ɪ͡o̯,যদিও,ɟod̪ɪ͡o̯,যদিও,ɟod̪ɪ͡o̯,যদিও,ɟod̪ɪ͡o̯,যদিও,zod̪ɪ͡o̯,But,ū̆d-,but
যা,d͡za,যা,ɟɐ,যা,ɟɐ,যা,ho͡ɪ̯lo,যা,zɐ,যা,zɐ,Which,ku̯o-,which
যাই,d͡zai,যাই,ɟɐ͡ɪ̯,গি?,gɪ?,যাই,ɟɐ͡ɪ̯,যাই,zɐ͡ɪ̯,যাই,ɟɐ͡ɪ̯,Go,1. g̑hē-,go
যাই?,d͡zai?,যাই?,ɟɐ͡ɪ̯?,যাই,ɟɐ͡ɪ̯,যাই?,ɟɐ͡ɪ̯?,যাই,ɟɐ͡ɪ̯,গই?,go͡ɪ̯?,Go,1. g̑hē-,go
যাইত,d͡zait̪,বাড়ি,bɐɽɪ,যাইতা,zɐ͡ɪ̯t̪ɐ,যাইত,ɟɐ͡ɪ̯t̪o,যাইত,ɟɐ͡ɪ̯t̪o,ফইত্তো,fo͡ɪ̯t̪t̪o,Go,1. g̑hē-,go
যাইতে,d͡zait̪e,যাইতে,ɟɐ͡ɪ̯t̪e,যাওয়া,ɟɐ͡o̯ʷɐ,যাইতে,ɟɐ͡ɪ̯t̪e,যান,ɟɐn,যন,zɔn,Go,1. g̑hē-,go
যাইনি,d͡zain̪i,যায়নাই,ɟɐʲnɐ͡ɪ̯,ইস্কুলো,ɪskulo,যায়,ɟɐe̯,যায়নো,ɟɐʲno,নো,no,No,1. nĕ,no
যাইহোক,d͡zaihokɔ,যাইহউক,ɟɐ͡ɪ̯hɔ͡u̯k,যাই,ɟɐ͡ɪ̯,যাইহোক,ɟɐ͡ɪ̯hok,যেডাই,ɟedɐ͡ɪ̯,যাই,zɐ͡ɪ̯,Anyway,u̯eg̑h-,away
যাও,d͡zao,যাও,ɟɐ͡o̯,ওউ,o͡u̯,যাও,ɟɐ͡o̯,ঘুমাই,gʱumɐ͡ɪ̯,য,z,In,1. en,in
যাওয়া,d͡zaoe̯a,যাওয়া,ɟɐ͡o̯ʷɐ,যাওয়া,ɟɐ͡o̯ʷ,যাওয়া,ɟɐ,যাওয়া,ɟɐ͡o̯ʷɐ,জন,zɔn,Go,1. g̑hē-,go
যাওয়ার,d͡zaoe̯arɔ,যাওয়ার,ɟɐ͡o̯ʷɐɾ,যাওয়ার,ɟɐ͡o̯ʷɐɾ,যাওয়ার,t̪omɐɾ,যাইবার,ɟɐ͡ɪ̯bɐɾ,জাইবার,zɐ͡ɪ̯bɐɾ,Go,1. g̑hē-,go
যাওয়ার,d͡zaoe̯arɔ,যাওয়ার,ɟɐ͡o̯ʷɐɾ,যাওয়ার,ɟɐ͡o̯ʷɐɾ,যাওয়ার,zɐ͡o̯ʷɐɾ,যাইবার,ɟɐ͡ɪ̯bɐɾ,যাইবর,zɐ͡ɪ̯bɔɾ,Go,1. g̑hē-,go
যাকে,d͡zake,যারে,ɟɐɾe,যারে,ɟɐɾe,যারে,ɟɐɾe,জিগারে,ɟɪgɐɾe,যারে,zɐɾe,Whom,ku̯o-,whom
যাচ্ছি,d͡zat͡ɕt͡ɕʰi,যাইতেয়াছি,ɟɐ͡ɪ̯t̪eʲɐcʰɪ,যাইরাম,ɟɐ͡ɪ̯ɾɐm,যাইতাসি,ɟɐ͡ɪ̯t̪ɐʃɪ,যাইয়ের,zɐ͡ɪ̯ʲeɾ,যাইর,zɐ͡ɪ̯ɾ,Going,g̑han-s-,gosling
যাচ্ছে,d͡zat͡ɕt͡ɕʰe,যাইতেয়াছে,ɟɐ͡ɪ̯t̪eʲɐcʰe,যার,ɟɐɾ,যাইতাসে,ɟɐ͡ɪ̯t̪ɐʃe,যার,ɟɐɾ,যার,zɐɾ,Go,1. g̑hē-,go
যাচ্ছেন,d͡zat͡ɕt͡ɕʰen̪ɔ,হেইডা,he͡ɪ̯dɐ,ইটা,ɪtɐ,যাইতাসেন,ɟɐ͡ɪ̯t̪ɐʃen,জানেন,ɟɐnen,আগায়,ɐgɐe̯,Leaving,2. leu-,leasing
যাদের,d͡zad̪erɔ,যাগো,ɟɐgo,যারার,ɟɐɾɐɾ,যারার,ɟɐɾɐɾ,যতাগো,ɟɔt̪ɐgo,যারারে,zɐɾɐɾe,Whom,ku̯o-,whom
যাদেরকে,d͡zad̪erke,যাগো,ɟɐgo,যারারে,ɟɐɾɐɾe,যারারে,ɟɐɾɐɾe,যাদেরকে,ɟɐd̪eɾke,যারারে,ɟɐɾɐɾe,Whom,ku̯o-,whom
যান,d͡zan̪,যান,ɟɐn,যাইন,ɟɐ͡ɪ̯n,যান,ɟɐn,যান,zɐn,যান,zɐn,Go,1. g̑hē-,go
যান,d͡zan̪ɔ,যান,ɟɐn,হরোউকা,hoɾo͡u̯kɐ,যান,e͡ɪ̯hɐn,যান,zɐn,যন,zɔn,Go,1. g̑hē-,go
যাব,d͡zab,যামু,ɟɐmu,যাইমু,ɟɐ͡ɪ̯mu,যায়াম,ɟɐʲɐm,যামু,ɟɐmu,যাইয়্যুম,zɐ͡ɪ̯ʲd̪ʱum,Leaving,2. leu-,leasing
যাব,d͡zabɔ,যামু,ɟɐmu,বাড়ি,bɐɽɪ,যায়াম,ɟɐʲɐm,যাইয়ুম,ɟɐ͡ɪ̯ʲum,যাইয়্যুম,zɐ͡ɪ̯ʲd̪ʱum,Leaving,2. leu-,leasing
যাবতীয়,d͡zabt̪ie̯ɔ,যাবতীয়,ɟɐbot̪ɪʲo,সব,ʃɔb,যাবতীয়,ɟɐbot̪ɪʲo,যাবতীয়,ɟɐbot̪ɪʲo,বেয়াক,beʲɐk,All,1. al-,all
যাবার,d͡zabarɔ,যাওয়ার,ɟɐ͡o̯ʷɐɾ,যাওয়ার,ɟɐ͡o̯ʷɐɾ,যাওনের,ɟɐ͡o̯neɾ,হতে,hot̪e,যাইবার,fɔt̪ot̪o,Go,1. g̑hē-,go
যাবে,d͡zabe,যাইবে,ɟɐ͡ɪ̯be,যাইবো,ɟɐ͡ɪ̯bo,যাইব,ɟɐ͡ɪ̯bo,যাইবো,ɟɐ͡ɪ̯bo,যাইবই,ɟɐ͡ɪ̯bo͡ɪ̯,Go,1. g̑hē-,go
যাবে?,d͡zabe?,যাবা?,ɟɐbɐ?,যাইবায়,ɟɐ͡ɪ̯bɐe̯,যাইবা?,ɟɐ͡ɪ̯bɐ?,য্যাইবি?,ɟɛ͡ɪ̯bɪ?,যাইবা,zɐ͡ɪ̯bɐ,Go?,1. g̑hē-,go
যাবেন,d͡zaben̪ɔ,যাইবেন,nɐ,যাইও,ɟɐ͡ɪ̯͡o̯,যাইবেন,ɟɐ͡ɪ̯ben,না,nɐ,কইজ্জো,ko͡ɪ̯ɟɟo,Go,1. g̑hē-,go
যাবেন?,d͡zaben̪ɔ?,যাইবেন?,ɟɐ͡ɪ̯ben?,যাইবা,ɟɐ͡ɪ̯bɐ,যাইবাইন?,ɟɐ͡ɪ̯bɐ͡ɪ̯n?,যাবেন?,ɟɐben?,অত,ɔt̪o,Go?,1. g̑hē-,go
যাবো,d͡zabo,যামু,ɟɐmu,যাইরাম,ɟɐ͡ɪ̯ɾɐm,যায়াম,ɟɐʲɐm,যাইয়ুম,ɟɐ͡ɪ̯ʲum,যাইতো,zɐ͡ɪ̯t̪o,Leaving,2. leu-,leasing
যায়,d͡zae̯,যায়,ɟɐe̯,গি,gɪ,যায়,ɟɐe,যায়,ɟɐe̯,বরি,boɾɪ,Go,1. g̑hē-,go
যায়,d͡zae̯ɔ,যায়,ɟɐe̯,চউখ,cɔ͡u̯kʰ,যায়,ɟɐe̯,যায়,ɟɐe̯,ন,nɔ,Go,1. g̑hē-,go
যার,d͡zarɔ,যার,ɟɐɾ,যেগুর,ɟeguɾ,যার,ɟɐɾ,অআছিলো,ɔ͡ɐ̯cʰɪlo,যার,ɟɐɾ,Whose,ku̯o-,whose
যারা,d͡zara,যারা,ɟɐɾɐ,যারা,ɟɐɾɐ,যারা,ɟɐɾɐ,ধন্যবাদ,d̪ʱonnobɐd̪,যারা,zɐɾɐ,Who,ku̯o-,who
যায়,d͡zae̯ɔ,যায়,ɟɐe̯,আর,ɐɾ,আরেক,ɐɾek,গেছে,gecʰe,আরেক,ɐɾek,Go,1. g̑hē-,go
যায়,d͡zae̯,যায়,ɟɐe̯,যায়,ɟɐe̯,যায়,ɟɐe̯,মানি,mɐnɪ,দে,d̪e,Go,1. g̑hē-,go
যায়না,d͡zae̯n̪a,যায়না,ɟɐʲnɐ,যায়,ɟɐe̯,যায়না,ɟɐʲnɐ,জায়না,zɐʲnɐ,দন,d̪ɔn,No,1. nĕ,no
যায়নি,d͡zae̯n̪i,যায়নাই,ɟɐʲnɐ͡ɪ̯,আইজো,ɐ͡ɪ̯ɟo,যায়নাই,ɟɐʲnɐ͡ɪ̯,যায়নো,ɟɐʲno,আইযো,ɐ͡ɪ̯zo,No,1. nĕ,no
যুগ,d͡zuɡɔ,যুগ,ɟug,যুগ,zug,যুগ,ɟug,যাইবো,ɟɐ͡ɪ̯bo,যুগ,ɟug,Age,aiu̯-,age
যুগের,d͡zuɡerɔ,যুগের,ɟugeɾ,যুগর,ɟugɔɾ,যুগের,ɟugeɾ,যুগের,ɟugeɾ,যুগ,zug,Aged,aiu̯-,age
যে,d͡ze,যেই,mɐnudɐɾe,যে,ɟe,যেয়,ɟee̯,যে,ɟe,যে,ze,That,1. to-,that
যেকোনো,d͡zekon̪o,যেকোনো,ɟekono,যেকুনো,ɟekuno,যেকোনো,ɟekono,যেকোনো,ɟekono,যেকোন,zekon,Any,oi-no-,any
যেখানে,d͡zekʰan̪e,যেইহানে,ɟe͡ɪ̯hɐne,যেখানে,ɟekʰɐne,যেইহানে,ɟe͡ɪ̯hɐne,যিয়েনে,ɟɪʲene,যেডে,zede,Where,ku̯o-,where
যেগুলো,d͡zeɡul̪o,যেইডি,ɟe͡ɪ̯dɪ,যেতক,ɟet̪ok,যেগুলা,ɟegulɐ,করে,koɾe,যিন,zɪn,Those,1. to-,those
যেটি,d͡zeti,হেইডা,he͡ɪ̯dɐ,যেটা,ɟetɐ,যেইডা,ɟe͡ɪ̯dɐ,লাউ,lɐ͡u̯,যিবা,zɪbɐ,That,1. to-,that
যেত,d͡zet̪ɔ,যাইতে,ɟɐ͡ɪ̯t̪e,আবার,ɐbɐɾ,যাইত,ɟɐ͡ɪ̯t̪o,যাইতো,ɟɐ͡ɪ̯t̪o,যাইতো,zɐ͡ɪ̯t̪o,Could,3. gel(ə)-,cold
যেতাম,d͡zet̪amɔ,যাইয়াতাম,ɟɐ͡ɪ̯ʲɐt̪ɐm,যাইতাম,ɟɐ͡ɪ̯t̪ɐm,যাইতাম,ɟɐ͡ɪ̯t̪ɐm,যাইতাম,ɟɐ͡ɪ̯t̪ɐm,চালাই,cɐlɐ͡ɪ̯,Go,1. g̑hē-,go
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e,যাইতে,ɟɐ͡ɪ̯t̪e,যাইতে,ɟɐ͡ɪ̯t̪e,যাইতো,ɟɐ͡ɪ̯t̪o,অত,ɔt̪o,Go,1. g̑hē-,go
যেতো,d͡zet̪o,যাইতে,ɟɐ͡ɪ̯t̪e,যাইতো,ɟɐ͡ɪ̯t̪o,যাইত,ɟɐ͡ɪ̯t̪o,যাইতো,ɟɐ͡ɪ̯t̪o,লাগি,lɐgɪ,On,4. an-,on
যেন,d͡zen̪ɔ,যানি,ɟɐnɪ,যানি,ɟɐnɪ,যেন,ɟeno,যানি,ɟɐnɪ,হইল্লে,ho͡ɪ̯lle,Like,2. lē̆ig-,like
যেমন,d͡zemɔn̪ɔ,যেমন,ɟɛmon,যেমলা,ɟemlɐ,যেমন,ɟɛmon,যেমন,ɟɛmon,যেন,zeno,As,1. al-,as
যেয়ে,d͡zee̯e,যাইয়া,ɟɐ͡ɪ̯ʲɐ,যাইয়া,zɐ͡ɪ̯ʲɐ,যায়া,ɟɐʲɐ,যাই,ɟɐ͡ɪ̯,যাইয়েরে,zɐ͡ɪ̯ʲeɾe,Out,ū̆d-,out
যেয়ো,d͡zee̯o,যাইয়ো,ɟɐ͡ɪ̯ʲo,যাইয়ো,ɟɐ͡ɪ̯ʲo,না,nɐ,না,nɐ,যাইয়্যু,zɐ͡ɪ̯ʲd̪ʱu,Go,1. g̑hē-,go
যোগান,d͡zoɡan̪,দ্যান,d̪ɛn,যোগাইন,zogɐ͡ɪ̯n,যোগান,ɟogɐn,যোগান,ɟogɐn,দোন,d̪on,Supply,1. pel-,supply
যোগাযোগ,d͡zoɡad͡zoɡ,যোগাযোগ,ɟogɐɟog,ধরনর,d̪ʱɔɾonɔɾ,যোগাযোগ,ɟogɐɟog,যোগাযোগ,ɟogɐɟog,যোগাযোগ,zogɐzog,Communication,2. mei-,communicate
যোগাযোগ,d͡zoɡad͡zoɡɔ,যোগাযোগ,ɟogɐɟog,যোগাযোগ,ɟogɐɟog,যোগাযোগ,ɟogɐɟog,যোগাযোগ,ɟogɐɟog,গরে,goɾe,Communication,2. mei-,communicate
যোগ্য,d͡zoɡɔd͡zɔ,যোগ্য,ɟoggo,ওর,oɾ,যোগ্য,ɟoggo,অযোইগ্যা,ɔɟo͡ɪ̯gkɐ,কমার,kɔmɐɾ,Worthy,3h. u̯er-,worthy
যৌথ,d͡zowt̪ʰɔ,যৌথ,ɟo͡u̯t̪ʰ,যৌথ,ɟo͡u̯t̪ʰ,যৌথ,ɟo͡u̯t̪ʰ,যৌথ,ɟo͡u̯t̪ʰ,যৌত,zo͡u̯t̪o,Joint,2. i̯eu-,joint
যৌবন,d͡zowbɔn̪ɔ,যৌবন,ɟo͡u̯bon,যৌবন,ɟo͡u̯bon,যৌবন,ɟo͡u̯bon,যৌবনে,ɟo͡u̯bone,যৌবন,ɟo͡u̯bon,Youth,3. i̯eu-,youth
রকম,rɔkɔmɔ,রহম,ɾɔhɔm,রকম,ɾɔkom,রকম,ɾɔkom,রকম,ɾɔkom,হইয্যা,ho͡ɪ̯zzɐ,Kind,1. g̑en-,kind
রকমের,rɔkɔmerɔ,রহম,ɾɔhɔm,নায়,nɐe̯,রহমের,ɾɔhomeɾ,রকমের,ɾɔkomeɾ,এক‌ডইল্লে,ɛkdɪlle,Kind,1. g̑en-,kind
রক্ত,rɔkt̪ɔ,রক্ত,ɾɔkt̪o,রক্ত,ɾɔkt̪o,রক্ত,ɾɔkt̪o,রক্ত,ɾɔkt̪o,রক্ত,ɾɔkt̪o,Blood,4. bhel-,blood
রঙ,rɔŋɔ,রঙ,ɾɔŋ,রঙ,ɾɔŋ,রঙ,ɾɔŋ,রং,ɾɔŋ,রং,ɾɔŋ,Color,4. k̑el-,color
রঙের,rɔŋerɔ,রঙের,ɾɔŋeɾ,রঙের,ɾɔŋeɾ,রংগের,ɾɔŋgeɾ,গোলাপি,golɐpɪ,গোলাফি,golɐfɪ,Color,4. k̑el-,color
রবিবার,rɔbibarɔ,রইব্বার,gone,রইব্বার,ɾo͡ɪ̯bbɐɾ,রবিবার,ɾobɪbɐɾ,রবিবারের,ɾobɪbɐɾeɾ,রইবার,u͡ɪ̯bɐɾ,Sunday,ā̆g̑her-,Sunday
রয়েছে,re̯et͡ɕʰe,আছে,ɐcʰe,ওয়ার,oʷɐɾ,আসে,ɐʃe,অন্চল,ɔncɔl,আচে,ɐce,Remain,5. men-,remain
রসুন,rɔs̪un̪ɔ,রসুন,ɾoʃun,রসুন,ɾoʃun,রসুন,ɾoʃun,রসুন,ɐɾekkɐnɐ,রসুন,ɾoʃun,Garlic,g̑haiso-,garlic
রহমতের,rɔhɔmɔt̪erɔ,রহমতের,d̪ɛ͡o̯,রহমত,ɾɔhɔmɔt̪,রহমতের,ɾɔhɔmɔt̪eɾ,রহমতের,ɾɔhɔmɔt̪eɾ,রঅমোতর‍,ɾɔ͡ɔ̯mot̪ɔɾ,Mercy,merk̑-,mercy
রাগ,raɡɔ,রাগ,ɾɐg,ইগুর,ɪguɾ,রাগ,ɾɐg,ইয়ার,ɪʲɐɾ,ইবার,ɪbɐɾ,Anger,ang̑h-,anger
রাজকুমারির,rad͡ʑkumarirɔ,রাজকুমারীর,ɾɐɟkumɐɾɪɾ,রাজকুমারির,ɾɐɟkumɐɾɪɾ,রাজকুমারির,ɾɐɟkumɐɾɪɾ,রাজকুমারীর,ɾɐɟkumɐɾɪɾ,রাজকুমারির,ɾɐzkumɐɾɪɾ,Princess,2a. per-,prince
রাজধানী,rad͡ʑd̪̤an̪i,রাজধানী,ɾɐɟd̪ʱɐnɪ,রাজধানী,ɾɐɟd̪ʱɐnɪ,রাজধানী।,ɾɐɟd̪ʱɐnɪ।,এর,eɾ,রাযদানি,ɾɐɟd̪ɐnɪ,Capital,kap-ut,capital
রাজা’,rad͡ʑa’,রাজা,ɾɐɟɐ,রাজা',ɾɐɟɐ',রাজা’,ɾɐɟɐ',রাজা,ɾɐɟɐ,রাজা,ɾɐɟɐ,King,1. g̑en-,king
রাজি,rad͡ʑi,রাজি,ɾɐɟɪ,রাজি,ɾɐɟɪ,রে,ɾe,ওয়ের,oʲeɾ,বিয়া,bɪʲɐ,Agree,4. gu̯er(ə)-,agree
রাজিনা,rad͡ʑin̪a,রাজি,ɾɐɟɪ,রাজি,ɾɐɟɪ,রাজিনা,ɾɐɟɪnɐ,রাজি,ɾɐɟɪ,রাযি,ɾɐzɪ,Rajina,2. reg̑-,rain
রাত,rat̪ɔ,রাইত,ɾɐ͡ɪ̯t̪o,রাইত,ɾɐ͡ɪ̯t̪o,রাত,ɾɐt̪,রাইত,ɾɐ͡ɪ̯t̪o,রাইত,ɾɐ͡ɪ̯t̪o,Night,neku̯-(t-),night
রাতে,rat̪e,রাইতে,ɾɐ͡ɪ̯t̪e,মদ,mɔd̪,রাতে,ɾɐt̪e,রাইচ্চা,ɾɐ͡ɪ̯ccɐ,ন,nɔ,Night,neku̯-(t-),night
রাতের,rat̪erɔ,রাইতের,ɾɐ͡ɪ̯t̪eɾ,রাইতর,ɾɐ͡ɪ̯t̪ɔɾ,রাতের,ɾɐt̪eɾ,রাইতকা,ɾɐ͡ɪ̯t̪kɐ,রাইতর,ɾɐ͡ɪ̯t̪ɔɾ,Night,neku̯-(t-),night
রাস্তা,ras̪t̪a,রাস্তা,ɾɐst̪ɐ,রাস্তা,ɾɐst̪ɐ,রাস্তা,ɾɐst̪ɐ,রাস্তা,ɾɐst̪ɐ,রাস্তা,ɾɐst̪ɐ,Road,reidh-,road
রাস্তার,ras̪t̪arɔ,রাস্তার,ɾɐst̪ɐɾ,রাস্তার,ɾɐst̪ɐɾ,রাস্তার,ɾɐst̪ɐɾ,রাস্তার,ɾɐst̪ɐɾ,রাস্তাত,ɾɐst̪ɐt̪,Street,5. ster-,street
রিক্সাতে,riks̪at̪e,রিক্সায়,ɾɪksɐe̯,রিক্সাত,ɾɪkʃɐt̪o,রিক্সাতে,ɾɪkʃɐt̪e,রিক্সায়,ɾɪksɐe̯,রিস্কাত,ɾɪskɐt̪,Rickshaw,ku̯o-,kickshaw
রিক্সায়,riks̪ae̯ɔ,রিসকায়,ɾɪʃkɐe̯,শহর,ɾɪkʃɐ,রিক্সায়,ɾɪksɐe̯,রিক্সা,ɾɪkʃɐ,রিকশা,ɾɪkʃɐ,Rickshaw,ku̯o-,kickshaw
