bangla_speech,regional,regional_ipa,bangla_speech_ipa
আম্মুর জন্য বেশি খারাপ লাগছে,বরিশাল আম্মার লইজ্ঞা বেশি খারাপ লাগতেয়াছে,bɐɾɔhɐl ɐmmɐɾ lo͡ɪ̯ggɐ beʃɪ kʰɐɾɐp lɐgt̪eʲɐcʰe,ammurɔ d͡ʑɔn̪d͡zɔ beɕi kʰarapɔ l̪aɡt͡ɕʰe
আমাদের পরিবারে আম্মুর অবদানই বেশি বলে আমি মনে করি,বরিশাল মোগো পরিবারে আম্মার অবদানই বেশি বইল্লা মুই মনে করি,bɐɾɔhɐl mogo poɾɪbɐɾe ɐmmɐɾ ɔbod̪ɐnɪ beʃɪ bo͡ɪ̯llɐ mu͡ɪ̯ mone koɾɪ,amad̪erɔ pɔribare ammurɔ obd̪an̪i beɕi bɔl̪e ami mɔn̪e kɔri
তোমাদের জন্য কিছু করতে তো পারলামই না উল্টো পরিবারকে শেষ করলাম,বরিশাল তোমাগো লইজ্ঞা কিছু করতে তো পারলামি না উলডা পরিবারডা শেষ করলাম,bɐɾɔʃɐl t̪omɐgo lo͡ɪ̯ggɐ kɪcʰu koɾt̪e t̪o pɐɾlɐmɪ nɐ uldɐ poɾɪbɐɾdɐ ʃeʃ koɾlɐm,t̪omad̪erɔ d͡ʑɔn̪d͡zɔ kit͡ɕʰu kɔrɔt̪e t̪o parl̪ami n̪a ul̪to pɔribarke ɕeʂɔ kɔrɔl̪am
"সবসময় ভয়ে ভয়ে থাকতাম, গলা দিয়ে খাবার নামতো না","বরিশাল হক্কলকালে ডরে ডরে থাকতাম, গলাইদ্দা খাওন নামতে না","bɐɾɔhɐl hokkolkɐle doɾe doɾe t̪ʰɐkt̪ɐm, gɔlɐ͡ɪ̯d̪d̪ɐ kʰɐ͡o̯n nɐmt̪e nɐ","s̪ɔbɔs̪ɔme̯ɔ b̤e̯e b̤e̯e t̪ʰakt̪amɔ, ɡɔl̪a d̪ie̯e kʰabarɔ n̪amt̪o n̪a"
শেষ করলাম সবকিছু,বরিশাল শ্যাষ করলাম হগলডি,bɐɾɔhɐl ʃɛʃ koɾlɐm hɔgoldɪ,ɕeʂɔ kɔrɔl̪amɔ s̪ɔbɔkit͡ɕʰu
"যদিও ক্ষমার যোগ্য না আমি, পারলে ক্ষমা করে দিয়েন","বরিশাল যদিও ক্ষমার যোগ্য না মুই, পারলে ক্ষমা কইররা দিয়েন","bɐɾɔhɐl ɟod̪ɪ͡o̯ kʰɔmɐɾ ɟoggo nɐ mu͡ɪ̯, pɐɾle kʰɔmɐ ko͡ɪ̯ɾɾɐ d̪ɪʲen","d͡zɔd̪io kʂɔmarɔ d͡zoɡɔd͡zɔ n̪a ami, parl̪e kʂɔma kɔre d̪ie̯en̪"
আপনাদের অযোগ্য সন্তান,বরিশাল আম্নেগো অযোগ্য সন্তান,bɐɾɔhɐl ɐmnego ɔɟoggo ʃɔnt̪ɐn,apn̪ad̪erɔ od͡zoɡɔd͡zɔ s̪ɔn̪t̪an̪
আল্লাহ রহমতের বৃষ্টি দাও,বরিশাল আল্লাহ রহমতের বইষ্যা দ্যাও,bɐɾɔhɔmɔt̪eɾ bo͡ɪ̯ʃʃɐ d̪ɛ͡o̯,al̪l̪ahɔ rɔhɔmɔt̪erɔ bɽiʂti d̪ao
বৃষ্টির জন্য ঢাকায় কোথাও নামাজ পড়া হবে কি ?,বরিশাল বইষ্যার লইজ্ঞা ঢাকায় কোনহানে নামাজ পড়া হইবে?,bɐɾɔʃɐl bo͡ɪ̯ʃʃɐɾ lo͡ɪ̯ggɐ dʱɐkɐe̯ konhɐne nɐmɐɟ pɔɽɐ ho͡ɪ̯be?,bɽiʂtirɔ d͡ʑɔn̪d͡zɔ d̤akae̯ɔ kot̪ʰao n̪amad͡ʑɔ pɔɽa hɔbe ki ?
পানির জন্য হাহাকার আর ভালো লাগছে না,বরিশাল পানির লইজ্ঞা হাহাকার আর ভাল লাগদেয়াছে না,bɐɽʃɐl pɐnɪɾ lo͡ɪ̯ggɐ hɐhɐkɐɾ ɐɾ bʱɐlo lɐgd̪eʲɐcʰe nɐ,pan̪irɔ d͡ʑɔn̪d͡zɔ hahakarɔ arɔ b̤al̪o l̪aɡt͡ɕʰe n̪a
উত্তরাতে আমাদের ভবনে কোনোভাবেই পানি পাচ্ছি না আমরা,বরিশাল উত্তরায় মোগো ভবনে মোডেও পানি পাইতেয়াছিনা মোরা,bɐɾɪʃɐl ut̪t̪ɔɾɐe̯ mogo bʱɔbone mode͡o̯ pɐnɪ pɐ͡ɪ̯t̪eʲɐcʰɪnɐ moɾɐ,ut̪t̪ɔrat̪e amad̪erɔ b̤ɔbɔn̪e kon̪ob̤abei pan̪i pat͡ɕt͡ɕʰi n̪a amra
শুধু এক গাড়ি পানি হলেও ২টা দিন চলা যেতো,বরিশাল হুদা এউক্কা গাড়ি পানি হইলেই দুজ্ঞা দিন চইললা যাইতে, bɐɽohɐl hud̪ɐ ɛ͡u̯kkɐ gɐɽɪ pɐnɪ ho͡ɪ̯le͡ɪ̯ d̪uggɐ d̪ɪn co͡ɪ̯llɐ ɟɐ͡ɪ̯t̪e,ɕud̪̤u ekɔ ɡaɽi pan̪i hɔl̪eo ২ta d̪in̪ɔ t͡ɕɔl̪a d͡zet̪o
কোনোভাবেই ওয়াসা পানি দিচ্ছে না,বরিশাল কোনভাবেই ওয়াসা পানি দেতেয়াছেনা,bɐɾɔhɐl konbʱɐbe͡ɪ̯ oʷɐʃɐ pɐnɪ d̪et̪eʲɐcʰenɐ,kon̪ob̤abei oe̯as̪a pan̪i d̪it͡ɕt͡ɕʰe n̪a
কি করতে পারি বলুন এখন?,বরিশাল কি করমু কয়েন এহন?,bɐɪʃɐl kɪ koɾmu kɔʲen ehon?,ki kɔrɔt̪e pari bɔl̪un̪ɔ ekʰɔn̪ɔ?
বিদ্যুৎ ছাড়া না হয় থাকা যায় কিন্তু পানি ছাড়া কিভাবে থাকে মানুষ,বরিশাল বিদ্যুৎ ছাড়া তও থাহা যায় তয় পানি ছাড়া ক্যামনে থাহে মানু,bɐɾɪʃɐl bɪd̪d̪ut̪ cʰɐɽɐ t̪ɔ͡o̯ t̪ʰɐhɐ ɟɐe̯ t̪ɔe̯ pɐnɪ cʰɐɽɐ kɛmone t̪ʰɐhe mɐnu,bid̪d͡zut̪ɔ t͡ɕʰaɽa n̪a he̯ɔ t̪ʰaka d͡zae̯ɔ kin̪t̪u pan̪i t͡ɕʰaɽa kib̤abe t̪ʰake man̪uʂ
আজকে জুম্মার দিন ,বরিশাল আইজ জুম্মার দিন,bɐɾɔhɐl ɐ͡ɪ̯ɟ ɟummɐɾ d̪ɪn,ad͡ʑke d͡ʑummarɔ d̪in̪ɔ 
আমি শুক্রবার অনেক সকালে উঠি ,বরিশাল মুই শুক্কুর বার ম্যালা বেইন্না কালে উডি,bɐɾɔhɐl mu͡ɪ̯ ʃukkuɾ bɐɾ mɛlɐ be͡ɪ̯nnɐ kɐle udɪ,ami ɕukrɔbarɔ on̪ekɔ s̪ɔkal̪e utʰi 
সে অনেক বেলা করে ঘুমায় ,বরিশাল হ্যায় ম্যালা ব্যালা কইররা ঘুমায়,bɐɾɔhɐl hɛe̯ mɛlɐ bɛlɐ ko͡ɪ̯ɾɾɐ gʱumɐe̯,s̪e on̪ekɔ bel̪a kɔre ̤ɡ̤umae̯ɔ 
সে আমাকে একটি উপহার দিয়েছে ,বরিশাল হ্যায় মোরে এউক্কা উপহার দেছে,bɐɾɪʃɐl hɛe̯ moɾe e͡u̯kkɐ upohɐɾ d̪ecʰe,s̪e amake ekti upɔharɔ d̪ie̯et͡ɕʰe 
আজকে আমার জন্মদিন ,বরিশাল আইজ মোর জন্মদিন,bɐɾɔhɐl ɐ͡ɪ̯ɟ moɾ ɟɔnmod̪ɪn,ad͡ʑke amarɔ d͡ʑɔn̪mɔd̪in̪ɔ 
আমার বয়স বেশি না,বরিশাল মোর বয়স বেশি না,bɐɾɔhɐl moɾ bɔʲoʃ beʃɪ nɐ,amarɔ be̯ɔs̪ɔ beɕi n̪a
তার চেয়ে আমি দেখতে সুন্দর ,বরিশাল হ্যার চাইয়া মুই দ্যাখতে সুন্দর,bɐɾɔhɐl hɛɾ cɐ͡ɪ̯ʲɐ mu͡ɪ̯ d̪ɛkʰot̪e ʃund̪ɔɾ,t̪arɔ t͡ɕee̯e ami d̪ekʰt̪e s̪un̪d̪ɔrɔ 
এইবার কুরবানিতে লাল গরু কিনবো ,বরিশাল এইবার কোরবানি তে লাল গরু কিনমু,bɐɾɔhɐl e͡ɪ̯bɐɾ koɾbɐnɪ t̪e lɐl goɾu kɪnmu,eibarɔ kurban̪it̪e l̪al̪ɔ ɡɔru kin̪bo 
সবকিছু একসাথে করা সম্ভব না ,বরিশাল হগলডি একলগে করা সম্ভব না,bɐɪʃɐl hɔgoldɪ ɛklgk kɔɾɐ ʃɔmbʱɔb nɐ,s̪ɔbɔkit͡ɕʰu eks̪at̪ʰe kɔra s̪ɔmb̤ɔbɔ n̪a 
তুমি বিয়ে করছো না কেন?,বরিশাল তুমি বিয়া করতেয়াছোনা ক্যান?,bɐɾɔhɐl t̪umɪ bɪʲɐ koɾt̪eʲɐcʰonɐ kɛn?,t̪umi bie̯e kɔrɔt͡ɕʰo n̪a ken̪ɔ?
ভালো মেয়ে পাচ্ছি না ,বরিশাল ভালো মাইয়া পাইতেয়াছি না,bɐɾɔhɐl bʱɐlo mɐ͡ɪ̯ʲɐ pɐ͡ɪ̯t̪eʲɐcʰɪ nɐ,b̤al̪o mee̯e pat͡ɕt͡ɕʰi n̪a 
ঘড়িতে কয়টা বাজে? ,বরিশাল ঘড়িতে কয়ডা বাজে?,bɐɟhɐl gʱoɽɪt̪e kɔʲdɐ bɐɟe?,̤ɡ̤ɔɽit̪e ke̯ɔta bad͡ʑe? 
আজকে দুপুরে আমাদের দাওয়াত আছে ,বরিশাল আইজ দুফারে মোগো দাওয়াত আছে,bɐɾɪʃɐl ɐ͡ɪ̯ɟ d̪upʰɐɾe mogo d̪ɐ͡o̯ʲɐt̪ ɐcʰe,ad͡ʑke d̪upure amad̪erɔ d̪aoe̯at̪ɔ at͡ɕʰe 
সবাই কেমন আছো?,বরিশাল হগলডি ক্যামন আছো?,bɐɪʃɐl hɔgoldɪ kɛmon ɐcʰo?,s̪ɔbai kemɔn̪ɔ at͡ɕʰo?
আজকে কত তারিখ?,বরিশাল আইজ কয় তারিখ?,bɐɾɪhɔl ɐ͡ɪ̯ɟ kɔe̯ t̪ɐɾɪkʰ?,ad͡ʑke kɔt̪ɔ t̪arikʰɔ?
মন ভালো করতে তোমরা কি কর?,বরিশাল মন ভালো করার লইজ্ঞা তোমরা কি কর?,bɐɪʃɐl mon bʱɐlo kɔɾɐɾ lo͡ɪ̯ggɐ t̪omɾɐ kɪ kɔɾ?,mɔn̪ɔ b̤al̪o kɔrɔt̪e t̪omra ki kɔrɔ?
আমি মাঝেমধ্যে গান শুনি,বরিশাল মুই মাঝেমইধ্যে গান হুনি,bɐɾɔhɐl mu͡ɪ̯ mɐzʱemɪd̪d̪ʱe gɐn hunɪ,ami mad͡ʑ̤emɔd̪̤d͡ze ɡan̪ɔ ɕun̪i
আজকাল পড়াশোনার চাপ অনেক বেশি,বরিশাল আইজকাল পড়াশুনার চাপ একছের,bɐɾɔhɐl ɐ͡ɪ̯ɟkɐl pɔɽɐʃunɐɾ cɐp ɛkcʰeɾ,ad͡ʑkal̪ɔ pɔɽaɕon̪arɔ t͡ɕapɔ on̪ekɔ beɕi
তোমরা কি গল্পের বই পড়তে পছন্দ কর?,বরিশাল তোমরা কি কেসসার বই পড়তে পছন্দ কর?,bɐɪʃɐl t̪omɾɐ kɪ kesʃɐɾ bo͡ɪ̯ poɽt̪e pɔcʰond̪o kɔɾ?,t̪omra ki ɡɔl̪perɔ bi pɔɽɔt̪e pɔt͡ɕʰɔn̪d̪ɔ kɔrɔ?
তোমাদের প্রিয় লেখক কে ?,বরিশাল তোমাগো পিরিয়ো লেখক কেডা?,bɐɾɔhɐl t̪omɐgo pɪɾɪʲo lekʰɔk kedɐ?,t̪omad̪erɔ prie̯ɔ l̪ekʰɔkɔ ke ?
আমার প্রিয় লেখক হুমায়ুন আহমেদ,বরিশাল মোর পিরিও লেখক হইলে হুমায়ুন আহমেদ,bɐɾɔhɐl moɾ pɪɾɪ͡o̯ lekʰɔk ho͡ɪ̯le humɐʲun ɐhomed̪,amarɔ prie̯ɔ l̪ekʰɔkɔ humae̯un̪ɔ ahɔmed̪
ফুটবলে তোমাদের প্রিয় দল কোনটি?,বরিশাল ফুটবলে তোমাগো পিরিয়ো দল কোনডা?,bɐɾɪʃɐl pʰutbɔle t̪omɐgo pɪɾɪʲo d̪ɔl kondɐ?,ɸutɔbɔl̪e t̪omad̪erɔ prie̯ɔ d̪ɔl̪ɔ kon̪ti?
ব্রাজিল ফুটবলের সেরা দল,বরিশাল ব্রাজিল হইলে ফুটবলের সেরা দল,bɐɾɔhɐl bɾɐɟɪl ho͡ɪ̯le pʰutbɔleɾ ʃeɾɐ d̪ɔl,brad͡ʑil̪ɔ ɸutɔbɔl̪erɔ s̪era d̪ɔl̪ɔ
শুক্র এবং শনি সাপ্তাহিক ছুটির দিন,বরিশাল শুক্কুরবার আর শনি বার হইলে সপ্তাহের ছুটির দিন,bɐɾɔhɐl ʃukkuɾbɐɾ ɐɾ ʃonɪ bɐɾ ho͡ɪ̯le ʃɔpt̪ɐheɾ cʰutɪɾ d̪ɪn,ɕukrɔ ebɔŋ ɕɔn̪i s̪apt̪ahikɔ t͡ɕʰutirɔ d̪in̪
রবিবার থেকে আমাদের বিশ্ববিদ্যালয় ক্লাস শুরু,বরিশাল রইব্বার গোনে মোগো বিশ্ববিদ্যালয় কেলাস শুরু,bɐɾɔ͡ɪ̯bbɐɾ gone mogo bɪʃʃobɪd̪d̪ɐlɔe̯ kelɐʃ ʃuɾu,rɔbibarɔ t̪ʰeke amad̪erɔ biɕbɔbid̪d͡zal̪e̯ɔ kl̪as̪ɔ ɕuru
তুমি ঢাকার কোথায় থাকো?,বরিশাল তুমি ঢাকার কোম্মে থাহো?,bɐɾɔhɐl t̪umɪ dʱɐkɐɾ komme t̪ʰɐho?,t̪umi d̤akarɔ kot̪ʰae̯ɔ t̪ʰako?
তোমাদের গ্রামের বাড়ি কোথায়?,বরিশাল তোমাগো গেরামের বাড়ি কোম্মে?,bɐɾɔhɐl t̪omɐgo geɾɐmeɾ bɐɽɪ komme?,t̪omad̪erɔ ɡɔramerɔ baɽi kot̪ʰae̯ɔ?
তুমি কি সাঁতার জানো?,বরিশাল তুমি কি হাতোর জানো?,bɐɾohɐl t̪umɪ kɪ hɐt̪oɾ ɟɐno?,t̪umi ki s̪ɔ̃t̪arɔ d͡ʑan̪o?
তুমি কোন ক্লাসে পড়ো?,বরিশাল তুমি কোন কেলাসে পড়ো?,bɐɾɔhɐl t̪umɪ kon kelɐʃe pɔɽo?,t̪umi kon̪ɔ kl̪as̪e pɔɽo?
বাংলাদেশের প্রধানমন্ত্রীর নাম কি?,বরিশাল বাংলাদেশের পরধানমন্ত্রীর নাম কি?,bɐɾɔhɐnmont̪ɾɪɾ nɐm kɪ?,baŋl̪ad̪eɕerɔ prɔd̪̤an̪ɔmɔn̪t̪rirɔ n̪amɔ ki?
বাংলাদেশের বর্তমান প্রধানমন্ত্রী শেখ হাসিনা,বরিশাল বাংলাদেশের বর্তমান পরধানমন্ত্রীর নাম শেখ হাসিনা,bɐɾɔhɐ bɐŋlɐd̪eʃeɾ bɔɾt̪omɐn pɔɾd̪ʱɐnmont̪ɾɪɾ nɐm ʃekʰo hɐʃɪnɐ,baŋl̪ad̪eɕerɔ bɔrt̪ɔman̪ɔ prɔd̪̤an̪ɔmɔn̪t̪ri ɕekʰɔ has̪in̪a
অনেক বড়লোক হতে চাই,বরিশাল বেমালা বড়লোক হইতে চাই,bɐɾɔhɐl bemɐlɐ boɽolok ho͡ɪ̯t̪e cɐ͡ɪ̯,on̪ekɔ bɔɽɔl̪okɔ hɔt̪e t͡ɕai
তুমি কোন বিষয় পড়াশোনা করছো?,বরিশাল তুমি কোন বিষয় লইয়া পড়াশুনা করতেয়াছো?,bɐɾɔhɐl t̪umɪ kon bɪʃɔe̯ lɔ͡ɪ̯ʲɐ pɔɽɐʃunɐ koɾt̪eʲɐcʰo?,t̪umi kon̪ɔ biʂe̯ɔ pɔɽaɕon̪a kɔrɔt͡ɕʰo?
বাহিরে প্রচুর গরম পড়েছে,বরিশাল বায়রায় একছের গরম পরছে,bɐɾɔhɐl bɐʲɾɐe̯ ɛkcʰeɾ gɔɾom poɾcʰe,bahire prɔt͡ɕurɔ ɡɔrɔmɔ pɔɽet͡ɕʰe
আজকে সারাদিন বৃষ্টি হয়েছে,বরিশাল আইজ সারাদিন বইষ্যা হইছে,bɐɾɔhɐl ɐ͡ɪ̯ɟ ʃɐɾɐd̪ɪn bo͡ɪ̯ʃʃɐ ho͡ɪ̯cʰe,ad͡ʑke s̪arad̪in̪ɔ bɽiʂti he̯et͡ɕʰe
ফেসবুক একটি জনপ্রিয় যোগাযোগ মাধ্যম,বরিশাল ফেসবুক এউক্কা জনপ্রিয় যোগাযোগ মাইধ্যম,bɐɾɔhɐl pʰesbuk ɛ͡u̯kkɐ ɟɔnopɾɪʲo ɟogɐɟog mɐ͡ɪ̯d̪d̪ʱom,ɸes̪bukɔ ekti d͡ʑɔn̪ɔprie̯ɔ d͡zoɡad͡zoɡɔ mad̪̤d͡zɔmɔ
জীবনে উন্নতি করতে গেলে অনেক সময় অনেক বাঁধার সম্মুখীন হতে হয়,বরিশাল জীবনে উন্নতি করতে গ্যালে অনেক সময় ম্যালা বাঁধার সামনে পরতে হয়,bɐɾɔne unnot̪ɪ koɾt̪e gɛle ɔnek ʃɔmɔe̯ mɛlɐ bɐ̃d̪ʱɐɾ ʃɐmne poɾt̪e hɔe̯,d͡ʑibn̪e un̪n̪ɔt̪i kɔrɔt̪e ɡel̪e on̪ekɔ s̪ɔme̯ɔ on̪ekɔ bɔ̃d̪̤arɔ s̪ɔmmukʰin̪ɔ hɔt̪e he̯ɔ
সকল বাধা পেরিয়ে জীবনে সফল হতে হবে,বরিশাল হগল বাধা পার কইররা জীবনে সফল হইতে হইবে,bɐɾɔhɐl hɔgol bɐd̪ʱɐ pɐɾ ko͡ɪ̯ɾɾɐ ɟɪbone ʃɔpʰɔl ho͡ɪ̯t̪e ho͡ɪ̯be,s̪ɔkɔl̪ɔ bad̪̤a perie̯e d͡ʑibn̪e s̪ɔɸɔl̪ɔ hɔt̪e hɔbe
আমি চা খেতে পছন্দ করি,বরিশাল মুই চা খাইতে পছন্দ করি,bɐɾɪʃɐl mu͡ɪ̯ cɐ kʰɐ͡ɪ̯t̪e pɔcʰond̪o koɾɪ,ami t͡ɕa kʰet̪e pɔt͡ɕʰɔn̪d̪ɔ kɔri
তাের বইটা কি আমাকে দিতে পারিস? ,বরিশাল হ্যার বইডা মোরে দেতে পারো?,bɐɾoʃɐl hɛɾ bo͡ɪ̯dɐ moɾe d̪et̪e pɐɾo?,t̪aerɔ bita ki amake d̪it̪e paris̪ɔ? 
তােকে ধন্যবাদ এমন ভালাে একটি বইয়ের খোজ দেওয়ার জন্য,বরিশাল হ্যারে ধইন্যবাদ এরহম এউক্কা বই খুইজ্জা দেওয়ার লইজ্ঞা,bɐɾɔhɐl hɛɾe d̪ʱɪnnobɐd̪ eɾohɔm ɛ͡u̯kkɐ bo͡ɪ̯ kʰu͡ɪ̯ɟɟɐ d̪e͡o̯ʷɐɾ lo͡ɪ̯ggɐ,t̪aeke d̪̤ɔn̪d͡zɔbad̪ɔ emɔn̪ɔ b̤al̪ae ekti bie̯erɔ kʰod͡ʑɔ d̪eoe̯arɔ d͡ʑɔn̪d͡zɔ
অসাধারণ একটি বই পড়েছি,বরিশাল সেইরম এউক্কা বই পড়ছি,bɐɾɔhɐl ʃe͡ɪ̯ɾɔm ɛ͡u̯kkɐ bo͡ɪ̯ poɽcʰɪ,os̪ad̪̤arɔnɔ ekti bi pɔɽet͡ɕʰi
এবারের ছুটিতে কক্সবাজার যাবো,বরিশাল এইবারের ছুটিতে কক্সবাজার যামু,bɐɾeɾ cʰutɪt̪e kɔksbɐzɐɾ zɐmu,ebarerɔ t͡ɕʰutit̪e kɔks̪ɔbad͡ʑarɔ d͡zabo
আমি আমার গ্রামের বাড়ি যাব ঠিক করেছি ,বরিশাল মুই মোর গেরামের বাড়ি যামু ঠিক করছি,bɐɾɔhɐl mu͡ɪ̯ moɾ geɾɐmeɾ bɐɽɪ ɟɐmu tʰɪk koɾcʰɪ,ami amarɔ ɡɔramerɔ baɽi d͡zabɔ tʰikɔ kɔret͡ɕʰi 
গ্রামের প্রকৃতি অনেক সুন্দর,বরিশাল গেরামের প্রকৃতি ম্যালা সুন্দর,bɐɾɔhɐl geɾɐmeɾ pɾokɾɪt̪ɪ mɛlɐ ʃund̪ɔɾ,ɡɔramerɔ prɔkɽit̪i on̪ekɔ s̪un̪d̪ɔrɔ
নদীর দুপাড়ের মনোরম দৃশ্যে চোখ জুড়িয়ে যায় ,বরিশাল নদীর দুইধারের সুন্দর দৃশ্যে চক্ষু জুড়াইয়া যায়,bɐɾɔhɐl nod̪ɪɾ d̪u͡ɪ̯d̪ʱɐɾeɾ ʃund̪ɔɾ d̪ɾɪʃʃe cokkʰu ɟuɽɐ͡ɪ̯ʲɐ ɟɐe̯,n̪ɔd̪irɔ d̪upaɽerɔ mɔn̪orɔmɔ d̪ɽiɕd͡ze t͡ɕokʰɔ d͡ʑuɽie̯e d͡zae̯ɔ 
তোমার মূল্যবান বক্তব্যের জন্য তোমাকে অনেক ধন্যবাদ ,বরিশাল তোমার মূইল্যবান বক্তব্যের লইজ্ঞা তোমারে অনেক ধইন্যবাদ,bɐɪʃɐl t̪omɐɾ mu͡ɪ̯llobɐn bokt̪obbeɾ lo͡ɪ̯ggɐ t̪omɐɾe ɔnek d̪ʱɪnnobɐd̪,t̪omarɔ mul̪d͡zɔban̪ɔ bɔkt̪ɔbd͡zerɔ d͡ʑɔn̪d͡zɔ t̪omake on̪ekɔ d̪̤ɔn̪d͡zɔbad̪ɔ 
তোমাদের সকলের দোয়া চাই,বরিশাল তোমাগো হগলডির দোয়া চাই,bɐɾɔhɐl t̪omɐgo hɔgoldɪɾ d̪oʷɐ cɐ͡ɪ̯,t̪omad̪erɔ s̪ɔkɔl̪erɔ d̪oe̯a t͡ɕai
সময় যেন আজ আর কাটছেই না ,বরিশাল সময় লাগে আইজ কাটতেয়াছেই না,bɐɾɔhɐl ʃɔmɔe̯ lɐge ɐ͡ɪ̯ɟ kɐtt̪eʲɐcʰe͡ɪ̯ nɐ,s̪ɔme̯ɔ d͡zen̪ɔ ad͡ʑɔ arɔ katt͡ɕʰei n̪a 
ছোটোবেলা থেকেই আমার সাইকেল চালানোর অভ্যাস,বরিশাল ল্যাদাকাল থেইক্কাই মোর সাইকেল চালাইন্নার অব্বাস,bɐɾɔhɐl lɛd̪ɐkɐl t̪ʰe͡ɪ̯kkɐ͡ɪ̯ moɾ sɐ͡ɪ̯kel cɐlɐ͡ɪ̯nnɐɾ ɔbbɐʃ,t͡ɕʰotobel̪a t̪ʰekei amarɔ s̪aikel̪ɔ t͡ɕal̪an̪orɔ ob̤d͡zas̪
স্কুলেও সাইকেল চালিয়ে যেতাম মাঝে মাঝে ,বরিশাল ইস্কুলেও সাইকেল চালাইয়া যাইয়াতাম,bɐɾɔhɐl ɪskule͡o̯ sɐ͡ɪ̯kel cɐlɐ͡ɪ̯ʲɐ ɟɐ͡ɪ̯ʲɐt̪ɐm,s̪kul̪eo s̪aikel̪ɔ t͡ɕal̪ie̯e d͡zet̪amɔ mad͡ʑ̤e mad͡ʑ̤e 
