regional_text,bangla_speech,region_name,combined,ipa_output
মোর ভালোবাসায় কম কি আল্লেহ?,আমার ভালোবাসায় কম কি ছিলো ?,Barishal ,Barishal  মোর ভালোবাসায় কম কি আল্লেহ?,bɐɾɔhɐl  moɾ bʱɐlobɐʃɐe̯ kɔm kɪ ɐlleh?
হ্যারা তিন ভাই আল্লেহ তয় হ্যাগো মইধ্যে মিল আল্লেহ না,তারা তিন ভাই ছিল কিন্তু তাদের মদ্ধে মিল ছিলো না,Barishal ,Barishal  হ্যারা তিন ভাই আল্লেহ তয় হ্যাগো মইধ্যে মিল আল্লেহ না,bɐɾɔhɐl  hɛɾɐ t̪ɪn bʱɐ͡ɪ̯ ɐlleh t̪ɔe̯ hɛgo mo͡ɪ̯d̪d̪ʱe mɪl ɐlleh nɐ
আম্নে মোর লগে এমনে কতা কইতে পারেন না,আপনি আমার সাথে এভাবে কথা বলতে পারেন না,Barishal ,Barishal  আম্নে মোর লগে এমনে কতা কইতে পারেন না,bɐɪʃɐl  ɐmne moɾ lɔge ɛmone kɔt̪ɐ ko͡ɪ̯t̪e pɐɾen nɐ
আম্নে ম্যালা ভাল মানু,আপনি  অনেক ভালো মানুষ ,Barishal ,Barishal  আম্নে ম্যালা ভাল মানু,bɐɾɪʃɐl  ɐmne mɛlɐ bʱɐlo mɐnu
মোরা ঢাকায় থাহি,আমরা ঢাকায় থাকি ,Barishal ,Barishal  মোরা ঢাকায় থাহি,bɐɾɔhɐl  moɾɐ dʱɐkɐe̯ t̪ʰɐhɪ
মুই ঢাকার মিরপুরে থাহি,আমি ঢাকার মিরপুরে  থাকি ,Barishal ,Barishal  মুই ঢাকার মিরপুরে থাহি,bɐɾɪʃɐl  mu͡ɪ̯ dʱɐkɐɾ mɪɾpuɾe t̪ʰɐhɪ
মুই হ্যার চোহের মায়ায় পরছি,আমি তার চোথের মায়ায় পড়েছি ,Barishal ,Barishal  মুই হ্যার চোহের মায়ায় পরছি,bɐɾcʰɪ  mu͡ɪ̯ hɛɾ coheɾ mɐʲɐe̯ poɾcʰɪ
হ্যার হাসি বেমালা সুন্দর,তার হাসি অনেক সুন্দর,Barishal ,Barishal  হ্যার হাসি বেমালা সুন্দর,bɐɾɔhɐl  hɛɾ hɐʃɪ bemɐlɐ ʃund̪ɔɾ
হ্যায় হ্যার পরিবাররে ভালোবাসে,সে তার পরিবারকে ভালবাসে ,Barishal ,Barishal  হ্যায় হ্যার পরিবাররে ভালোবাসে,bɐɾɔhɐl  hɛe̯ hɛɾ poɾɪbɐɾɾe bʱɐlobɐʃe
হ্যার লইজ্ঞা মুই সবকিছু করতে পারি,তার জন্য আমি সব কিছু করতে পারি ,Barishal ,Barishal  হ্যার লইজ্ঞা মুই সবকিছু করতে পারি,bɐɾɪʃɔl  hɛɾ lo͡ɪ̯ggɐ mu͡ɪ̯ ʃɔbkɪcʰu koɾt̪e pɐɾɪ
মুই হ্যারে ভালোবাসি,আমি তাকে ভালবাসি ,Barishal ,Barishal  মুই হ্যারে ভালোবাসি,bɐɾɔhɐl  mu͡ɪ̯ hɛɾe bʱɐlobɐʃɪ
হ্যার চুল গুলান একছের লোমবা,তার চুলগুলি অনেক লম্বা,Barishal ,Barishal  হ্যার চুল গুলান একছের লোমবা,bɐɾɔhɐl  hɛɾ cul gulɐn ɛkcʰeɾ lombɐ
হ্যারে কাজল দেলে ম্যালা ভালো লাগে,তাকে কাজল দিলে অনেক ভালো লাগে,Barishal ,Barishal  হ্যারে কাজল দেলে ম্যালা ভালো লাগে,bɐɾɔhɐl  hɛɾe kɐɟol d̪ele mɛlɐ bʱɐlo lɐge
তুমি কি মোরে ভালোবাসো না?,তুমি কি আমায় ভালোবাসো না? ,Barishal ,Barishal  তুমি কি মোরে ভালোবাসো না?,bɐɾɔhɐl  t̪umɪ kɪ moɾe bʱɐlobɐʃo nɐ?
তুমি বোঝো না ক্যা?,তুমি বুঝো না কেন ?,Barishal ,Barishal  তুমি বোঝো না ক্যা?,bɐɾɔhɐl  t̪umɪ boɟʱo nɐ kɛ?
হ্যায় গান গাইতে পছন্দ করে,সে গান গাইতে পছন্দ করে ,Barishal ,Barishal  হ্যায় গান গাইতে পছন্দ করে,bɐɾɪʃɐl  hɛe̯ gɐn gɐ͡ɪ̯t̪e pɔcʰond̪o koɾe
হ্যায় যেই মাইয়াউজ্ঞা ভালোবাসে হ্যাই মাইয়াডা ঢাকায় থাহে,সে যেই মেয়েটিকে ভালবাসে ওই মেয়েটি ঢাকায় থাকে,Barishal ,Barishal  হ্যায় যেই মাইয়াউজ্ঞা ভালোবাসে হ্যাই মাইয়াডা ঢাকায় থাহে,bɐɾɔʃɐl  hɛe̯ ɟe͡ɪ̯ mɐ͡ɪ̯ʲɐ͡u̯ggɐ bʱɐlobɐʃe hɛ͡ɪ̯ mɐ͡ɪ̯ʲɐdɐ dʱɐkɐe̯ t̪ʰɐhe
আম্নে যেই পোলারে ভালোবাসেন হ্যায় কি আম্নেরে ভালোবাসে?,আপনি যেই ছেলেকে ভালবাসেন সেই ছেলেটি কি আপনাকে ভালবাসে ?,Barishal ,Barishal  আম্নে যেই পোলারে ভালোবাসেন হ্যায় কি আম্নেরে ভালোবাসে?,bɐɾohɐl  ɐmne ɟe͡ɪ̯ polɐɾe bʱɐlobɐʃen hɛe̯ kɪ ɐmneɾe bʱɐlobɐʃe?
হ্যায় এউক্কা গাড়ি চুরি করছে,সে একটি গাড়ি চুরি করেছে,Barishal ,Barishal  হ্যায় এউক্কা গাড়ি চুরি করছে,bɐɾɔhɐl  hɛe̯ ɛ͡u̯kkɐ gɐɽɪ cuɾɪ koɾcʰe
মুই তোমার লগে পিরথিবি ঘুইররা আইতে চাই,আমি তোমার সাথে পৃথিবী ঘুরে আসতে চাই ,Barishal ,Barishal  মুই তোমার লগে পিরথিবি ঘুইররা আইতে চাই,bɐɾɔhɐl  mu͡ɪ̯ t̪omɐɾ lɔge pɪɾt̪ʰɪbɪ gʱu͡ɪ̯ɾɾɐ ɐ͡ɪ̯t̪e cɐ͡ɪ̯
তয় মুই তো তোমার লগে যামু না,কিন্তু আমিতো তোমার সাথে যাবো না ,Barishal ,Barishal  তয় মুই তো তোমার লগে যামু না,bɐɾɔhɐl  t̪ɔe̯ mu͡ɪ̯ t̪o t̪omɐɾ lɔge ɟɐmu nɐ
তোমার কতা হুইন্না ম্যালা ভালো লাগজে,তোমার কথা শুনে খুব ভালো লাগলো ,Barishal ,Barishal  তোমার কতা হুইন্না ম্যালা ভালো লাগজে,bɐɾɔʃɐl  t̪omɐɾ kɔt̪ɐ hu͡ɪ̯nnɐ mɛlɐ bʱɐlo lɐgɟe
তোমার ভাল না লাগলে কিছুই করার নাই,তোমার ভালো না লাগলে কিছু করার নাই ,Barishal ,Barishal  তোমার ভাল না লাগলে কিছুই করার নাই,bɐɾɔhɐl  t̪omɐɾ bʱɐlo nɐ lɐgle kɪcʰu͡ɪ̯ kɔɾɐɾ nɐ͡ɪ̯
ছবি তোলার পর মোরে ক্যামন লাগে?,ছবি তোলার পর আমাকে কেমন লাগে? ,Barishal ,Barishal  ছবি তোলার পর মোরে ক্যামন লাগে?,bɐɾɔhɐl  cʰobɪ t̪olɐɾ pɔɾ moɾe kɛmon lɐge?
মুই আইজ ম্যালা দিন পর হ্যার লগে কতা কইছি,আমি আজকে অনেকদিন পর তার সাথে কথা বলেছি,Barishal ,Barishal  মুই আইজ ম্যালা দিন পর হ্যার লগে কতা কইছি,bɐɾɔhɐl  mu͡ɪ̯ ɐ͡ɪ̯ɟ mɛlɐ d̪ɪn pɔɾ hɛɾ lɔge kɔt̪ɐ ko͡ɪ̯cʰɪ
হ্যায় দ্যাখতে ম্যালা সুন্দর,সে দেখতে অনেক সুন্দর ,Barishal ,Barishal  হ্যায় দ্যাখতে ম্যালা সুন্দর,bɐɾɔhɐl  hɛe̯ d̪ɛkʰot̪e mɛlɐ ʃund̪ɔɾ
তয় সৌন্দর্যই হক্কল কিছু না,কিন্তু সৌন্দর্যই সবকিছু না,Barishal ,Barishal  তয় সৌন্দর্যই হক্কল কিছু না,bɐɪʃɐl  t̪ɔe̯ ʃo͡u̯nd̪oɾɟo͡ɪ̯ hokkol kɪcʰu nɐ
হ্যার চোখ হরিণের নাহান,তার চোখ হরিণের মতো,Barishal ,Barishal  হ্যার চোখ হরিণের নাহান,bɐɾɔhɐl  hɛɾ cokʰ hoɾɪneɾ nɐhɐn
এউক্কা মাইয়া আর এউক্কা পোলা একলগে খেলতেয়াছে,একটা মেয়ে আর একটা ছেলে একসাথে খেলছে,Barishal ,Barishal  এউক্কা মাইয়া আর এউক্কা পোলা একলগে খেলতেয়াছে,bɐɾɔhɐl  e͡u̯kkɐ mɐ͡ɪ̯ʲɐ ɐɾ e͡u̯kkɐ polɐ ɛklgk kʰelt̪eʲɐcʰe
কালা কুত্তাডা ঘাসের মইধ্যে গোনে ছোটতেয়াছে,কালো কুকুরটা ঘাসের মধ্যে দিয়ে ছুটছে,Barishal ,Barishal  কালা কুত্তাডা ঘাসের মইধ্যে গোনে ছোটতেয়াছে,bɐɾɔhɐl  kɐlɐ kut̪t̪ɐdɐ gʱɐʃeɾ mo͡ɪ̯d̪d̪ʱe gone cʰott̪eʲɐcʰe
এউক্কা কালা কুত্তা ঘাসের মইধ্যে গোনে দৌড়াইতেয়াছে,একটা কালো কুকুর ঘাসের মধ্যে দৌড়াচ্ছে,Barishal ,Barishal  এউক্কা কালা কুত্তা ঘাসের মইধ্যে গোনে দৌড়াইতেয়াছে,bɐɾɔhɐl  ɛ͡u̯kkɐ kɐlɐ kut̪t̪ɐ gʱɐʃeɾ mo͡ɪ̯d̪d̪ʱe gone d̪o͡u̯ɽɐ͡ɪ̯t̪eʲɐcʰe
এউক্কা ছোডো কালা কুত্তা ঘাসের মইধ্যে হুইয়া রইছে,একটি ছোট কালো কুকুর ঘাসে মধ্যে শুয়ে আছে,Barishal ,Barishal  এউক্কা ছোডো কালা কুত্তা ঘাসের মইধ্যে হুইয়া রইছে,bɐɾɪʃɐl  ɛ͡u̯kkɐ cʰodo kɐlɐ kut̪t̪ɐ gʱɐʃeɾ mo͡ɪ̯d̪d̪ʱe hu͡ɪ̯ʲɐ ɾo͡ɪ̯cʰe
একদল মাতারি রাস্তায় হাঁটতেয়াছে,একদল মহিলা রাস্তায় হাঁটছে,Barishal ,Barishal  একদল মাতারি রাস্তায় হাঁটতেয়াছে,bɐɾɔhɐl  ɛkd̪ɔl mɐt̪ɐɾɪ ɾɐst̪ɐe̯ hɐ̃tt̪eʲɐcʰe
দুয়ারের ধারে দুইজন বইয়া গিটার বাজাইতেয়াছে,দরজার কাছে দুইজন বসে গিটার বাজাচ্ছে,Barishal ,Barishal  দুয়ারের ধারে দুইজন বইয়া গিটার বাজাইতেয়াছে,bɐɾɔhɐl  d̪uʲɐɾeɾ d̪ʱɐɾe d̪u͡ɪ̯ɟɔn bo͡ɪ̯ʲɐ gɪtɐɾ bɐɟɐ͡ɪ̯t̪eʲɐcʰe
ফুটপাতে একলগে হাঁটতেয়াছে তিনজন মাতারি,ফুটপাতে একসঙ্গে হাঁটছেন তিন মহিলা,Barishal ,Barishal  ফুটপাতে একলগে হাঁটতেয়াছে তিনজন মাতারি,bɐɾɔhɐl  pʰutpɐt̪e ɛklgk hɐ̃tt̪eʲɐcʰe t̪ɪnɟɔn mɐt̪ɐɾɪ
আম্মার লইজ্ঞা বেশি খারাপ লাগতেয়াছে,আম্মুর জন্য বেশি খারাপ লাগছে,Barishal ,Barishal  আম্মার লইজ্ঞা বেশি খারাপ লাগতেয়াছে,bɐɾɔhɐl  ɐmmɐɾ lo͡ɪ̯ggɐ beʃɪ kʰɐɾɐp lɐgt̪eʲɐcʰe
মোগো পরিবারে আম্মার অবদানই বেশি বইল্লা মুই মনে করি,আমাদের পরিবারে  আম্মুর অবদানই বেশি বলে আমি মনে করি,Barishal ,Barishal  মোগো পরিবারে আম্মার অবদানই বেশি বইল্লা মুই মনে করি,bɐɾɔhɐl  mogo poɾɪbɐɾe ɐmmɐɾ ɔbod̪ɐnɪ beʃɪ bo͡ɪ̯llɐ mu͡ɪ̯ mone koɾɪ
তোমাগো লইজ্ঞা কিছু করতে তো পারলামি না উলডা পরিবারডা শেষ করলাম,তোমাদের জন্য কিছু করতে তো পারলামই না উল্টো পরিবারকে  শেষ করলাম,Barishal ,Barishal  তোমাগো লইজ্ঞা কিছু করতে তো পারলামি না উলডা পরিবারডা শেষ করলাম,bɐɾɔʃɐl  t̪omɐgo lo͡ɪ̯ggɐ kɪcʰu koɾt̪e t̪o pɐɾlɐmɪ nɐ uldɐ poɾɪbɐɾdɐ ʃeʃ koɾlɐm
"হক্কলকালে ডরে ডরে থাকতাম, গলাইদ্দা খাওন নামতে না","সবসময় ভয়ে ভয়ে থাকতাম, গলা দিয়ে খাবার নামতো না",Barishal ,"Barishal  হক্কলকালে ডরে ডরে থাকতাম, গলাইদ্দা খাওন নামতে না","bɐɾɔhɐl  hokkolkɐle doɾe doɾe t̪ʰɐkt̪ɐm, gɔlɐ͡ɪ̯d̪d̪ɐ kʰɐ͡o̯n nɐmt̪e nɐ"
শ্যাষ করলাম হগলডি,শেষ করলাম সবকিছু,Barishal ,Barishal  শ্যাষ করলাম হগলডি,bɐɾɔhɐl  ʃɛʃ koɾlɐm hɔgoldɪ
"যদিও ক্ষমার যোগ্য না মুই, পারলে ক্ষমা কইররা দিয়েন","যদিও ক্ষমার যোগ্য না আমি, পারলে ক্ষমা করে দিয়েন",Barishal ,"Barishal  যদিও ক্ষমার যোগ্য না মুই, পারলে ক্ষমা কইররা দিয়েন","bɐɾɔhɐl  ɟod̪ɪ͡o̯ kʰɔmɐɾ ɟoggo nɐ mu͡ɪ̯, pɐɾle kʰɔmɐ ko͡ɪ̯ɾɾɐ d̪ɪʲen"
আম্নেগো অযোগ্য সন্তান,আপনাদের অযোগ্য সন্তান,Barishal ,Barishal  আম্নেগো অযোগ্য সন্তান,bɐɾɔhɐl  ɐmnego ɔɟoggo ʃɔnt̪ɐn
আল্লাহ রহমতের বইষ্যা দ্যাও,আল্লাহ রহমতের বৃষ্টি দাও,Barishal ,Barishal  আল্লাহ রহমতের বইষ্যা দ্যাও,bɐɾɔhɔmɔt̪eɾ bo͡ɪ̯ʃʃɐ d̪ɛ͡o̯
