regional_text,bangla_speech,region_name,combined,ipa_output
আমার বন্ধু মানসিক ভাবে দুর্বল,আমার বন্ধু মানসিক ভাবে দুর্বল,Sylhet,Sylhet আমার বন্ধু মানসিক ভাবে দুর্বল,ʃɔlhe ɐmɐɾ bond̪ʱu mɐnoʃɪk bʱɐbe d̪uɾbol
ইলান অবস্থাত তার কিতা খরা উছিত,এমন অবস্থায় তার কি করা উচিত ?,Sylhet,Sylhet ইলান অবস্থাত তার কিতা খরা উছিত,ʃɔlhe ɪlɐn ɔbost̪ʰɐt̪ t̪ɐɾ kɪt̪ɐ xɔɾɐ ucʰɪt̪o
আমার দুই হুরুতা আছে,আমার দুইটি বাবু আছে,Sylhet,Sylhet আমার দুই হুরুতা আছে,sɪhet ɐmɐɾ d̪u͡ɪ̯ huɾut̪ɐ ɐcʰe
আমার জামাইরে মুই খুব ভালা পাই,আমার স্বামীকে আমি খুব ভালোবাসি,Sylhet,Sylhet আমার জামাইরে মুই খুব ভালা পাই,ʃɔlhe ɐmɐɾ ɟɐmɐ͡ɪ̯ɾe mu͡ɪ̯ kʰub bʱɐlɐ pɐ͡ɪ̯
বাক্কাদিন পরে আফনার লগে দেখা,অনেক দিন পর আপনার সাথে দেখা,Sylhet,Sylhet বাক্কাদিন পরে আফনার লগে দেখা,ʃɔlhe bɐkkɐd̪ɪn pɔɾe ɐpʰnɐɾ lɔge d̪ɛkʰɐ
আফনে কিলান আছইন ?,আপনি কেমন আছেন ?,Sylhet,Sylhet আফনে কিলান আছইন ?,ʃɔlhe ɐcʰone kɪlɐn ɐcʰo͡ɪ̯n?
আফনার কিতা আমার কথা মনো আছে নি এখনো?,আপনার কি আমার কথা মনে আছে এখনও ?,Sylhet,Sylhet আফনার কিতা আমার কথা মনো আছে নি এখনো?,ʃɔlho ɐpʰnɐɾ kɪt̪ɐ ɐmɐɾ kɔt̪ʰɐ mono ɐcʰe nɪ ɛkʰono?
আমার পড়ালেখা খরতাম ভালা লাগে না,আমার পড়ালেখা করতে ভালো লাগে নাহ,Sylhet,Sylhet আমার পড়ালেখা খরতাম ভালা লাগে না,ʃɔlhe ɐmɐɾ pɔɽɐlexɐ xoɾt̪ɐm vɐlɐ lɐge nɐ
আমার বিদেশ গিয়া পড়ালেখা করার সফনো,আমার বিদেশে গিয়ে পড়ালেখা করার স্বপ্ন,Sylhet,Sylhet আমার বিদেশ গিয়া পড়ালেখা করার সফনো,ʃɔlhe ɐmɐɾ bɪd̪eʃ gɪʲɐ pɔɽɐlexɐ kɔɾɐɾ ʃɔpʰɔno
আফনার লগে মাতিয়া অনেখ ভালা লাগলো,আপনার সাথে কথা বলে অনেক ভালো লাগলো,Sylhet,Sylhet আফনার লগে মাতিয়া অনেখ ভালা লাগলো,ʃɔlhe ɐpʰnɐɾ lɔge mɐt̪ɪʲɐ ɔnekʰo bʱɐlɐ lɐglo
বহুতে কইন পেরেম করলে মানুষ বুকা অই যাইন,অনেকে বলে প্রেম করলে মানুষ বোকা হয়,Sylhet,Sylhet বহুতে কইন পেরেম করলে মানুষ বুকা অই যাইন,ʃɔlhe bohut̪e ko͡ɪ̯n peɾem koɾle mɐnuʃ bukɐ ɔ͡ɪ̯ ɟɐ͡ɪ̯n
বহুতে আরো কইন যে বিয়া করলে মানুষ বুলে গাধা অই যাইন,অনেকে আরো বলে যে বিয়ে করলে মানুষ নাকি গাধা হয়,Sylhet,Sylhet বহুতে আরো কইন যে বিয়া করলে মানুষ বুলে গাধা অই যাইন,ʃɔlhe bohut̪e ɐɾo ko͡ɪ̯n ɟe bɪʲɐ koɾle mɐnuʃ bule gɐd̪ʱɐ ɔ͡ɪ̯ ɟɐ͡ɪ̯n
একজন লোক মারা গেছইন,একজন লোক মারা গেছেন,Sylhet,Sylhet একজন লোক মারা গেছইন,ʃɔlhet ɛkɟon lok mɐɾɐ gecʰo͡ɪ̯n
তুমি অতো গরীব আগে কইলায় না খেনে?,তুমি এত গরীব আগে কেন বলোনি,Sylhet,Sylhet তুমি অতো গরীব আগে কইলায় না খেনে?,ʃɔlhe t̪umɪ ɔt̪o goɾɪb ɐge ko͡ɪ̯lɐe̯ nɐ kʰene?
মুই আগেউ কইছি তুমি ছাড়া দুনিয়াত আমার আর কুনুতা নাই,আমি আগেই বলেছি তুমি ছাড়া এই পৃথিবীতে আমার আর কিছুই নাই,Sylhet,Sylhet মুই আগেউ কইছি তুমি ছাড়া দুনিয়াত আমার আর কুনুতা নাই,ʃɔlhe mu͡ɪ̯ ɐge͡u̯ ko͡ɪ̯cʰɪ t̪umɪ cʰɐɽɐ d̪unɪʲɐt̪ ɐmɐɾ ɐɾ kunut̪ɐ nɐ͡ɪ̯
মনর ভালোবাসা চিরদিন থাকি যাইবো,মনের ভালোবাসা চিরদিন থেকে যাবে,Sylhet,Sylhet মনর ভালোবাসা চিরদিন থাকি যাইবো,ʃɔlhet monoɾ vɐlobɐʃɐ cɪɾod̪ɪn t̪ʰɐkɪ zɐ͡ɪ̯bo
জীবনো কিছুটা পথ এখলা এখলা চলা তেমন কঠিন কিচ্ছু নায়,জীবনের কিছুটা পথ একা একা চলা তেমন কঠিন নয়,Sylhet,Sylhet জীবনো কিছুটা পথ এখলা এখলা চলা তেমন কঠিন কিচ্ছু নায়,ʃɔlhe ɟɪbɔno kɪcʰutɐ pɔt̪ʰ ekʰlɐ ekʰlɐ cɔlɐ t̪ɛmon kotʰɪn kɪccʰu nɐe̯
জীবন অইলো বাঁচার লাগি,জীবন হলো বাঁচার  জন্য,Sylhet,Sylhet জীবন অইলো বাঁচার লাগি,ʃɔlhe ɟɪbɔn ɔ͡ɪ̯lo bɐ̃cɐɾ lɐgɪ
মন অইলো দেওয়ার  লাগি,মন  হলো দেবার জন্য,Sylhet,Sylhet মন অইলো দেওয়ার  লাগি,ʃɔlhet mon ɔ͡ɪ̯lo d̪e͡o̯ʷɐɾ  lɐgɪ
ভাালাপাওয়া অইলো সারাজীবন লগে থাকা,ভালবাসা  হলো সারা জীবন  পাশে থাকার জন্য,Sylhet,Sylhet ভাালাপাওয়া অইলো সারাজীবন লগে থাকা,ʃɔlhe bʱɐlɐpɐ͡o̯ʷɐ ɔ͡ɪ̯lo ʃɐɾɐɟɪbɔn lɔge t̪ʰɐkɐ
তুমারে ছাড়া মুই কুনতা ভাবতাম ফারি না,আমি কিছু ভাবতে পারিনা তোমায় ছাড়া,Sylhet,Sylhet তুমারে ছাড়া মুই কুনতা ভাবতাম ফারি না,ʃɔlhe t̪umɐɾe cʰɐɽɐ mu͡ɪ̯ kunt̪ɐ bʱɐbt̪ɐm pʰɐɾɪ nɐ
তুমার নাম ছাড়া মুই কুনতা লেখতাম ফারিয়ার না,আমি কিছু লিখতে পারিনা তোমার নাম ছাড়া,Sylhet,Sylhet তুমার নাম ছাড়া মুই কুনতা লেখতাম ফারিয়ার না,ʃɔlhe t̪umɐɾ nɐm cʰɐɽɐ mu͡ɪ̯ kunt̪ɐ lekʰt̪ɐm pʰɐɾɪʲɐɾ nɐ
মুই তুমারে ছাড়া কুনতা বুঝতাম চাই না,আমি কিছু বুঝতে চাইনা তোমায় ছাড়া ,Sylhet,Sylhet মুই তুমারে ছাড়া কুনতা বুঝতাম চাই না,ʃɔlho mu͡ɪ̯ t̪umɐɾe cʰɐɽɐ kunt̪ɐ buɟʱt̪ɐm cɐ͡ɪ̯ nɐ
পিরিত ইলান কেনে অয়?,ভালবাসায় এমন কেন হয়?,Sylhet,Sylhet পিরিত ইলান কেনে অয়?,ʃɔlhe pɪɾɪt̪o ɪlɐn kene ɔe̯?
যেব্‌লাকু ফুয়া বুঝে হেব্‌লাকু ফুড়িয়ে বুঝে না,যখন ছেলে বুঝে তখন মেয়ে বুঝেনা ,Sylhet,Sylhet যেব্‌লাকু ফুয়া বুঝে হেব্‌লাকু ফুড়িয়ে বুঝে না,ʃɔlhe ɟeblɐku pʰuʲɐ buɟʱe heblɐku pʰuɽɪʲe buɟʱe nɐ
ভালা পাই ইকান তুমারে কওয়া বাকি,ভালোবাসি তোমাকে বলা বাকি,Sylhet,Sylhet ভালা পাই ইকান তুমারে কওয়া বাকি,ʃɔlhe vɐlɐ pɐ͡ɪ̯ ɪkɐn t̪umɐɾe koʷɐ bɐkɪ
মোর বাক্কা গরম লাগের গিয়া,আমার খুব গরম লাগছে,Sylhet,Sylhet মোর বাক্কা গরম লাগের গিয়া,ʃɔlɔt moɾ bɐkkɐ gɔɾom lɐgeɾ gɪʲɐ
তুমার গরম লাগের নি?,তোমার  কি গরম লাগছে ?,Sylhet,Sylhet তুমার গরম লাগের নি?,ʃɔlɔt t̪umɐɾ gɔɾom lɐgeɾ nɪ?
আফনার কিতা গরম লাগের নি?,আপনার কি গরম লাগছে?,Sylhet,Sylhet আফনার কিতা গরম লাগের নি?,ʃɔlho ɐpʰnɐɾ kɪt̪ɐ gɔɾom lɐgeɾ nɪ?
আফনে কিতা আমারে ভালা পাইন নি?,আপনি কি আমাকে ভালবাসেন?,Sylhet,Sylhet আফনে কিতা আমারে ভালা পাইন নি?,ʃɔlho ɐcʰone kɪt̪ɐ ɐmɐɾe bʱɐlɐ pɐ͡ɪ̯n nɪ?
তুমার লাাগি আমার মনো অশেষ আশা,তোমার জন্য মনে আমার অফুরন্ত আশা,Sylhet,Sylhet তুমার লাাগি আমার মনো অশেষ আশা,ʃɔlhe t̪umɐɾ lɐgɪ ɐmɐɾ mono ɔʃeʃ ɐʃɐ
আস্তা জীবন ফাইতাম চাই তুমার ভালোবাসা,সারা জীবন পেতে চাই তোমার ভালবাসা ,Sylhet,Sylhet আস্তা জীবন ফাইতাম চাই তুমার ভালোবাসা,ʃɔlhe ɐst̪ɐ ɟɪbɔn pʰɐ͡ɪ̯t̪ɐm cɐ͡ɪ̯ t̪umɐɾ bʱɐlobɐʃɐ
হারিয়ে যেতে ইচ্ছে করে অনেক দূরে,হারিয়ে যেতে ইচ্ছে করে অনেক দূরে,Sylhet,Sylhet হারিয়ে যেতে ইচ্ছে করে অনেক দূরে,ʃɔlɪ hɐɾɪʲe ɟet̪e ɪccʰe koɾe ɔnek d̪uɾe
চলোনা দুইজন মিলিয়া গুইয়া আই ,চলোনা দুজনে মিলে ঘুরে আসি ,Sylhet,Sylhet চলোনা দুইজন মিলিয়া গুইয়া আই , ʃɔlhe cɔlonɐ d̪u͡ɪ̯ɟɔn mɪlɪʲɐ gu͡ɪ̯ʲɐ ɐ͡ɪ̯ 
"চলোনা দুইজনে মিলিয়া হাতার দেই
","চলোনা দুজনে মিলে সাঁতার কাটি 
",Sylhet,"Sylhet চলোনা দুইজনে মিলিয়া হাতার দেই
","ʃɔlhe cɔlonɐ d̪u͡ɪ̯ɟɔne mɪlɪʲɐ hɐt̪ɐɾ d̪e͡ɪ̯
"
"বাস্তব কঠিন অইলেও মানিয়া নিয়া, মানাইয়া চলা লাগে",বাস্তব কঠিন হলেও মেনে নিয়ে মানিয়ে চলতে হয়,Sylhet,"Sylhet বাস্তব কঠিন অইলেও মানিয়া নিয়া, মানাইয়া চলা লাগে","ʃɔlhe bɐst̪ob kotʰɪn ɛ͡ɪ̯le͡o̯ mɐnɪʲɐ nɪʲɐ, mɐnɐ͡ɪ̯ʲɐ cɔlɐ lɐge"
ফেসবুকো তাইর এখজনর লগে সম্পর্ক অইছিল,ফেসবুকে তার একজনের সাথে সম্পর্ক হয়,Sylhet,Sylhet ফেসবুকো তাইর এখজনর লগে সম্পর্ক অইছিল,ʃɔlho pʰesbuko t̪ɐ͡ɪ̯ɾ ɛkʰoɟɔnoɾ lɔge ʃɔmpoɾko e͡ɪ̯cʰɪlo
ফুয়াটায় ভালা চাকরি করে,ছেলেটা ভালো চাকরি করে,Sylhet,Sylhet ফুয়াটায় ভালা চাকরি করে,ʃɔlho pʰuʲɐtɐe̯ bʱɐlɐ cɐkɾɪ koɾe
অউ পাঁচ মাসে ফুয়া তার পরিবার লইয়া ফুড়ির বাসায় যায় না,এই পাঁচ মাসে ছেলে  তার পরিবার  নিয়ে মেয়ের বাসায় যায় না,Sylhet,Sylhet অউ পাঁচ মাসে ফুয়া তার পরিবার লইয়া ফুড়ির বাসায় যায় না,ʃɔlhe ɔ͡u̯ pɐ̃c mɐʃe pʰuʲɐ t̪ɐɾ poɾɪbɐɾ lɔ͡ɪ̯ʲɐ pʰuɽɪɾ bɐʃɐe̯ ɟɐe̯ nɐ
ফুড়িয়ে খয় দরখার অইলে মোর পরিবার তুমার পরিবারর লগে মাতবা,মেয়ে বলে প্রয়োজন পড়লে আমার পরিবার তোমার পরিবারের সাথে কথা বলবে,Sylhet,Sylhet ফুড়িয়ে খয় দরখার অইলে মোর পরিবার তুমার পরিবারর লগে মাতবা,ʃɔlhe pʰuɽɪʲe kʰɔe̯ d̪ɔɾkʰɐɾ ɛ͡ɪ̯le moɾ poɾɪbɐɾ t̪umɐɾ poɾɪbɐɾɔɾ lɔge mɐt̪bɐ
 পরিবার অইলো মা বাফ ভাই বইন লইয়া,পরিবার বলতে মা বাবা ভাই বোন নিয়ে,Sylhet,Sylhet  পরিবার অইলো মা বাফ ভাই বইন লইয়া,ʃɔlhe  poɾɪbɐɾ ɔ͡ɪ̯lo mɐ bɐpʰ bʱɐ͡ɪ̯ bo͡ɪ̯n lɔ͡ɪ̯ʲɐ
মোর জামাই দুই বছর আগে আমরারে রাখিয়া আইয়া আলেদা অই গেছইন,আমার স্বামী দুই বছর আগে আমাদেরকে রেখে এসে আলাদা হয়ে যায়,Sylhet,Sylhet মোর জামাই দুই বছর আগে আমরারে রাখিয়া আইয়া আলেদা অই গেছইন,ʃɔlhe moɾ ɟɐmɐ͡ɪ̯ d̪u͡ɪ̯ bɔcʰoɾ ɐge ɐmɾɐɾe ɾɐkʰɪʲɐ ɐ͡ɪ̯ʲɐ ɐled̪ɐ ɔ͡ɪ̯ gecʰɪn
মোর পছন্দ অয় ইলান ফুড়ি তারার পছন্দ অয় না,আমার পছন্দ হয় এমন মেয়ে তাদের পছন্দ হয় না,Sylhet,Sylhet মোর পছন্দ অয় ইলান ফুড়ি তারার পছন্দ অয় না,ʃɔlhe moɾ pɔcʰond̪o ɔe̯ ɪlɐn pʰuɽɪ t̪ɐɾɐɾ pɔcʰond̪o ɔe̯ nɐ
আফনার বাফ মার সফনো যেহেতু,আপনার বাবা মার যেহেতু স্বপ্ন ,Sylhet,Sylhet আফনার বাফ মার সফনো যেহেতু,ʃɔlhe ɐpʰnɐɾ bɐpʰ mɐɾ ʃɔpʰɔno ɟehet̪u
বাদে আফনার খুব আফসোস অইবো,পরে আপনার অনেক আফসোস হবে  ,Sylhet,Sylhet বাদে আফনার খুব আফসোস অইবো,ʃɔlhe bɐd̪e ɐpʰnɐɾ kʰub ɐpʰsos ɔ͡ɪ̯bo
তারার এখটা বাইচ্চা আছে পাঁচ বছরর,তাদের একটি বাচ্চা আছে পাঁচ বছরের,Sylhet,Sylhet তারার এখটা বাইচ্চা আছে পাঁচ বছরর,ʃɔlhe t̪ɐɾɐɾ ɛxtɐ bɐ͡ɪ̯ccɐ ɐcʰe pɐ̃c bɔcʰoɾɔɾ
